Authors	records	% of 5436
VON STORCH TJC	5	0.092
WAITE FC	5	0.092
WARREN R	5	0.092
WILKINS GC	5	0.092
WILLIAMS LR	5	0.092
WILLIAMS VP	5	0.092
WILSON JL	5	0.092
WYMAN SM	5	0.092
ZACKS D	5	0.092
ADAMS DS	4	0.074
ADAMS JD	4	0.074
AISNER M	4	0.074
ANDERSON DG	4	0.074
APPEL B	4	0.074
AYMAN D	4	0.074
BARR JS	4	0.074
BATY JM	4	0.074
BEARSE C	4	0.074
BOLAND BF	4	0.074
BRODNY ML	4	0.074
BRUNET WM	4	0.074
CABOT H	4	0.074
CANNON WB	4	0.074
CHAPMAN WP	4	0.074
COBB S	4	0.074
COHEN LH	4	0.074
CONSALES PA	4	0.074
COUES WP	4	0.074
DAVIS MM	4	0.074
DEAVER JB	4	0.074
DENHOFF E	4	0.074
DOERING CR	4	0.074
DUSTIN CC	4	0.074
ENDERS JF	4	0.074
EPSTEIN SH	4	0.074
FINCH CA	4	0.074
FLAKE CG	4	0.074
FLEMING R	4	0.074
FOTHERGILL LD	4	0.074
GARREY WE	4	0.074
GILMAN S	4	0.074
GLAZIER MM	4	0.074
GOETHALS TR	4	0.074
GRABFIELD GP	4	0.074
GREER WER	4	0.074
HALL FC	4	0.074
HALL MG	4	0.074
HAMPTON AO	4	0.074
HARRIS HW	4	0.074
HERMANN OJ	4	0.074
HIGGINS HL	4	0.074
HILFERTY MM	4	0.074
HIMES NE	4	0.074
HINTON WA	4	0.074
HOSKINS RG	4	0.074
HUNT HM	4	0.074
IRVING FC	4	0.074
JAMESON JW	4	0.074
JENKINS RH	4	0.074
KASANIN J	4	0.074
KATTWINKEL EE	4	0.074
LAMB CA	4	0.074
LAWRENCE CH	4	0.074
LEE HG	4	0.074
LEVINE HD	4	0.074
LINENTHAL H	4	0.074
LITTMANN D	4	0.074
LOONEY JM	4	0.074
MARBLE HC	4	0.074
MARKS JH	4	0.074
MASON RL	4	0.074
MCCLURE CW	4	0.074
MCSWEENEY DJ	4	0.074
MEADS M	4	0.074
MESSINA SJ	4	0.074
MINOT GR	4	0.074
MIXTER CG	4	0.074
MONROE RT	4	0.074
MORRIS GE	4	0.074
MORSE JL	4	0.074
MOSES WR	4	0.074
MUELLNER SR	4	0.074
NICHOLSON MJ	4	0.074
NICKERSON DA	4	0.074
O'HARA D	4	0.074
PADDOCK FK	4	0.074
PERKIN HJ	4	0.074
POPPEN JL	4	0.074
QUIGLEY TB	4	0.074
RABINOWITZ L	4	0.074
RANTZ LA	4	0.074
ROBINS SA	4	0.074
ROGERS EJ	4	0.074
ROSE D	4	0.074
SARGENT F	4	0.074
SCHLESINGER MJ	4	0.074
SCHUBE PG	4	0.074
SCHULZ MD	4	0.074
SHULMAN MH	4	0.074
SMITH CA	4	0.074
SMITH M	4	0.074
SOLOMON P	4	0.074
SOSMAN MC	4	0.074
STEINBROCKER O	4	0.074
SUBY HI	4	0.074
SULLIVAN EA	4	0.074
TAGNON HJ	4	0.074
TALBOT NB	4	0.074
TEDESCHI CG	4	0.074
THIMANN J	4	0.074
VAN GORDER GW	4	0.074
WARREN JE	4	0.074
WASHBURN FH	4	0.074
WATTS JW	4	0.074
WEILLE FL	4	0.074
WELCH CS	4	0.074
WHEELER BC	4	0.074
WHITE B	4	0.074
WHITNEY ET	4	0.074
WILKINS RW	4	0.074
WILKINSON SA	4	0.074
WILLIAMS JT	4	0.074
WILLIAMS RH	4	0.074
ADAIR FL	3	0.055
ADAMS FD	3	0.055
ADAMS R	3	0.055
ALDRICH RH	3	0.055
ALEXANDER E	3	0.055
ALEXANDER L	3	0.055
ALLEN AM	3	0.055
ALLEN FH	3	0.055
ALLEN JG	3	0.055
ALLEN L	3	0.055
ALPERT L	3	0.055
AMSDEN HH	3	0.055
ANDREWES CH	3	0.055
ARMSTRONG DB	3	0.055
AUSTEN G	3	0.055
BAEHR FH	3	0.055
BAZIN AT	3	0.055
BELSON MO	3	0.055
BERG R	3	0.055
BERK A	3	0.055
BERK L	3	0.055
BERLIN DD	3	0.055
BETTS RH	3	0.055
BICKERS DS	3	0.055
BINNEY H	3	0.055
BLOOD RO	3	0.055
BLOOMBERG W	3	0.055
BOAS LC	3	0.055
BOWDITCH M	3	0.055
BOWMAN KM	3	0.055
BRADFORD CH	3	0.055
BRANCH CD	3	0.055
BRANCH CF	3	0.055
BREED WB	3	0.055
BRENNER C	3	0.055
BRESNICK E	3	0.055
BRICK IB	3	0.055
BROOKE PA	3	0.055
