Authors	records	% of 67942
SHAW GM	14	0.021
SILVERS WK	14	0.021
SIMPSON GG	14	0.021
SLAVIN JA	14	0.021
SMITH DR	14	0.021
SMITH PH	14	0.021
SODROSKI J	14	0.021
SOLL D	14	0.021
SPECTOR S	14	0.021
STROMINGER JL	14	0.021
STROUD RM	14	0.021
STUCKY GD	14	0.021
SUGA N	14	0.021
SUZUKI H	14	0.021
TANAKA M	14	0.021
TANZI RE	14	0.021
TASAKI I	14	0.021
THOMAS G	14	0.021
THOMAS L	14	0.021
THOMPSON RF	14	0.021
TOON OB	14	0.021
VASAVADA AR	14	0.021
VESELL ES	14	0.021
WALTER P	14	0.021
WANG G	14	0.021
WANG ZL	14	0.021
WATANABE M	14	0.021
WEINBERG RA	14	0.021
WEISS B	14	0.021
WILLIAMS DA	14	0.021
WU L	14	0.021
XIE XS	14	0.021
YANG HM	14	0.021
YANG X	14	0.021
YOUNG LA	14	0.021
ZHANG B	14	0.021
ZHANG SC	14	0.021
ZHAO Y	14	0.021
AIDA T	13	0.019
ANDERSON JG	13	0.019
ANDERSON PW	13	0.019
ASARA JM	13	0.019
AVOURIS P	13	0.019
BAGENAL F	13	0.019
BAKER DN	13	0.019
BAN N	13	0.019
BARGHOORN ES	13	0.019
BASU AR	13	0.019
BAUMEISTER W	13	0.019
BERENJI B	13	0.019
BERGER LR	13	0.019
BERNER RA	13	0.019
BETZIG E	13	0.019
BINDER AB	13	0.019
BLAMONT JE	13	0.019
BLOCH I	13	0.019
BLUMER M	13	0.019
BORMANN FH	13	0.019
BOWERS WS	13	0.019
BROWNSTEIN MJ	13	0.019
BUEHLER R	13	0.019
CASANOVA JL	13	0.019
CELIK O	13	0.019
CHAMBON P	13	0.019
CHANOCK RM	13	0.019
CHARLSON RJ	13	0.019
CHEN CC	13	0.019
CHEN JY	13	0.019
CHEN Q	13	0.019
CHEREZOV V	13	0.019
CHOI S	13	0.019
CHU S	13	0.019
CLARK JH	13	0.019
CLARK R	13	0.019
COLEMAN PJ	13	0.019
CONNERNEY JEP	13	0.019
COOK OF	13	0.019
COX DR	13	0.019
DANIELSON GE	13	0.019
DEAN C	13	0.019
DEPAOLO DJ	13	0.019
DEVALOIS RL	13	0.019
DOOLITTLE RF	13	0.019
DUMORA D	13	0.019
EBRIGHT RH	13	0.019
EPSTEIN S	13	0.019
FISCHER A	13	0.019
FLASAR FM	13	0.019
GAGE FH	13	0.019
GAUB HE	13	0.019
GELBOIN HV	13	0.019
GERMAIN RN	13	0.019
GIERASCH PJ	13	0.019
GIORGINI JD	13	0.019
GIROLETTI M	13	0.019
GOSSARD AC	13	0.019
GRENFELL BT	13	0.019
GROUSSIN O	13	0.019
GRUNDFEST H	13	0.019
GUSELLA JF	13	0.019
HAMILTON DC	13	0.019
HAMMER RE	13	0.019
HARRIS JA	13	0.019
HASELTINE WA	13	0.019
HAYNES CV	13	0.019
HOFFMAN SL	13	0.019
HOUK KN	13	0.019
HUANG W	13	0.019
HVIID SF	13	0.019
JACKSON SP	13	0.019
JIANG Y	13	0.019
JORDA L	13	0.019
JOUGHIN I	13	0.019
JURGENS RF	13	0.019
KADONAGA JT	13	0.019
KAMAE T	13	0.019
KAPLAN NO	13	0.019
KATAOKA J	13	0.019
KHURANA KK	13	0.019
KISHIMOTO T	13	0.019
KNIGHT R	13	0.019
KONOPLIV AS	13	0.019
KUMAR V	13	0.019
LAHAV M	13	0.019
LANE WS	13	0.019
LEDERER WJ	13	0.019
LEE DH	13	0.019
LEISEROWITZ L	13	0.019
LENARDO MJ	13	0.019
LENSKI RE	13	0.019
LETVIN NL	13	0.019
LI YL	13	0.019
LIFSON JD	13	0.019
LINDSLEY DB	13	0.019
LITTMAN DR	13	0.019
LIU B	13	0.019
LOSICK R	13	0.019
MACDOUGAL DT	13	0.019
MADSEN MB	13	0.019
MANGOLD N	13	0.019
MANN M	13	0.019
MARRACK P	13	0.019
MARTIN P	13	0.019
MARX JL	13	0.019
MATSON DL	13	0.019
MATSUMURA F	13	0.019
MCGAUGH JL	13	0.019
MEECH KJ	13	0.019
MEYER T	13	0.019
MILLER NE	13	0.019
MILLER S	13	0.019
MORGAN JW	13	0.019
MOSER MB	13	0.019
NAKAMURA S	13	0.019
NAKANISHI K	13	0.019
O'BRIEN SJ	13	0.019
OROSZLAN S	13	0.019
PARENT D	13	0.019
POULET F	13	0.019
PRITCHARD JK	13	0.019
QUAKE SR	13	0.019
RAUP DM	13	0.019
RAVETCH JV	13	0.019
REDDY EP	13	0.019
REINBERG D	13	0.019
REIS DJ	13	0.019
RICE JW	13	0.019
RINE J	13	0.019
ROATSCH T	13	0.019
ROBERTS JM	13	0.019
ROEDER RG	13	0.019
ROGERS JA	13	0.019
ROMANI RW	13	0.019
ROY R	13	0.019
RUBIE DC	13	0.019
RYAN MJ	13	0.019
SALMERON M	13	0.019
SANDFORD SA	13	0.019
SASAKI T	13	0.019
SCHLESSINGER J	13	0.019
SCHOLANDER PF	13	0.019
SCHRAG DP	13	0.019
SHENDURE J	13	0.019
SIGGINS GR	13	0.019
SJOERDSMA A	13	0.019
SLADE MA	13	0.019
SLEIGHT AW	13	0.019
TAKAGI H	13	0.019
TANG J	13	0.019
