Authors	records	% of 4921
HOROWITZ NH	3	0.061
HOULAHAN MB	3	0.061
HOWES HL	3	0.061
HUBBLE E	3	0.061
JEFFREY EC	3	0.061
JENKINS FA	3	0.061
JOHANSEN DA	3	0.061
JORDAN HE	3	0.061
KASSEL LS	3	0.061
KENNARD EH	3	0.061
KENNEDY RJ	3	0.061
KIRKPATRICK WF	3	0.061
KISTIAKOWSKY GB	3	0.061
KLINE JR	3	0.061
KOPAL Z	3	0.061
KRAUS CA	3	0.061
KROPP B	3	0.061
LARUE CD	3	0.061
LEBEDEFF GA	3	0.061
LEIGHTON W	3	0.061
LEMON HB	3	0.061
LILLIE FR	3	0.061
LINDGREN W	3	0.061
LIPMAN CB	3	0.061
LYMAN T	3	0.061
MACNAIR WA	3	0.061
MACNEILLE HM	3	0.061
MANZA AV	3	0.061
MARDEN M	3	0.061
MCVEIGH I	3	0.061
MERRITT E	3	0.061
METCALF MM	3	0.061
MIRSKY AE	3	0.061
MITCHELL ACG	3	0.061
MOORE JH	3	0.061
NICHOLSON SB	3	0.061
NIELSEN HH	3	0.061
NORTHROP JH	3	0.061
NOYES WA	3	0.061
ODIORNE JM	3	0.061
OLDENBURGER R	3	0.061
OLIVIER CP	3	0.061
OPPENHEIMER JR	3	0.061
OVERSTREET R	3	0.061
PARTANSKY AM	3	0.061
PATTERSON RA	3	0.061
PAYNE-GAPOSCHKIN C	3	0.061
PETTIT E	3	0.061
POTTER JS	3	0.061
PUTNAM GR	3	0.061
RADO T	3	0.061
RAGAN MS	3	0.061
RAINEY FG	3	0.061
RAND HW	3	0.061
RASETTI F	3	0.061
REDFIELD AC	3	0.061
REED LJ	3	0.061
REISSNER E	3	0.061
RICHTER GH	3	0.061
ROBERTSON HP	3	0.061
ROOS CF	3	0.061
ROSSINI FD	3	0.061
RUARK AE	3	0.061
RYAN FJ	3	0.061
SCHAEFFER EW	3	0.061
SCHILT J	3	0.061
SCHOENBERG IJ	3	0.061
SCHRADER F	3	0.061
SEEGER RJ	3	0.061
SEWELL WE	3	0.061
SHACKELFORD RM	3	0.061
SIMON AW	3	0.061
SLATER JC	3	0.061
SMITH EF	3	0.061
SMYTH HD	3	0.061
SPARROW AH	3	0.061
STAIR R	3	0.061
STEVENS SS	3	0.061
STEWART GW	3	0.061
STONE WS	3	0.061
SUTTON E	3	0.061
TALIAFERRO WH	3	0.061
TORREY TW	3	0.061
UBER FM	3	0.061
UNDERHILL FP	3	0.061
VAN HARREVELD A	3	0.061
VAN SLYKE DD	3	0.061
VILLARS DS	3	0.061
WALD A	3	0.061
WARD HB	3	0.061
WATERMAN AJ	3	0.061
WATSON EC	3	0.061
WHITE D	3	0.061
WHITTINGHILL M	3	0.061
WIERSMA CAG	3	0.061
WILCZYNSKI EJ	3	0.061
WILDER RL	3	0.061
WILLIAMS JW	3	0.061
WILLIAMSON RC	3	0.061
WINSOR CP	3	0.061
WOODRUFF LL	3	0.061
ZARISKI O	3	0.061
ZECHMEISTER L	3	0.061
ZERRAHN-WOLF G	3	0.061
ZOBELL CE	3	0.061
ZORN M	3	0.061
ABBERSOLD PC	2	0.041
ADAMS LH	2	0.041
ALLEN CE	2	0.041
ALLIS EP	2	0.041
ANCHEL M	2	0.041
ANDERSON E	2	0.041
ANDERSON EH	2	0.041
ANDERSON JA	2	0.041
ANDERSON RJ	2	0.041
ARMSBY HP	2	0.041
ATWOOD KC	2	0.041
AUDRIETH LF	2	0.041
BAADE W	2	0.041
BACON AL	2	0.041
BAILEY IW	2	0.041
BAITSELL GA	2	0.041
BAKER ML	2	0.041
BAL ME	2	0.041
BALLENTINE R	2	0.041
BARNES TC	2	0.041
BARNETT SJ	2	0.041
BARRELL J	2	0.041
BARTLEY MA	2	0.041
BAUER LA	2	0.041
BEAMS JW	2	0.041
BECKER GF	2	0.041
BEERS CD	2	0.041
BENNETT AA	2	0.041
BENSON HK	2	0.041
BERG WN	2	0.041
BIER M	2	0.041
BIOT M	2	0.041
BIRCHBY WN	2	0.041
BITTER F	2	0.041
BJORKESON A	2	0.041
BLACKWELDER E	2	0.041
BLISS GA	2	0.041
BOELL EJ	2	0.041
BOTSFORD JL	2	0.041
BRADLEY M	2	0.041
BRAMAN WW	2	0.041
BRASEFIELD CJ	2	0.041
BRAUN AC	2	0.041
BRINKMANN HW	2	0.041
BROOKS JL	2	0.041
BROWN AB	2	0.041
BROWN EB	2	0.041
BROWN FA	2	0.041
BROWN WH	2	0.041
BROYER TC	2	0.041
BRUES CT	2	0.041
BUCK RC	2	0.041
BULL HB	2	0.041
BURKE MH	2	0.041
CAIRNS SS	2	0.041
CALVIN M	2	0.041
CAMERON GH	2	0.041
CARDWELL AB	2	0.041
CARLSON JG	2	0.041
CARMICHAEL RD	2	0.041
CASPARI E	2	0.041
CASPERSSON T	2	0.041
CHAFFEE EL	2	0.041
CHAO CY	2	0.041
CHEPLIN HA	2	0.041
CHEVAIS S	2	0.041
CHUNG KL	2	0.041
CLARK H	2	0.041
CLARKE JM	2	0.041
CLOUDMAN AM	2	0.041
COLE LJ	2	0.041
COLE WH	2	0.041
COLLINS JL	2	0.041
CONDON E	2	0.041
COOK SF	2	0.041
COONFIELD BR	2	0.041
CORYELL CD	2	0.041
COX RT	2	0.041
CURRY HB	2	0.041
DALL WH	2	0.041
DARLINGTON CD	2	0.041
DAVIDSON D	2	0.041
DAVIS BM	2	0.041
DAVIS HL	2	0.041
DAVISSON CJ	2	0.041
DE SITTER W	2	0.041
DEFOE OK	2	0.041
DETLEFSEN JA	2	0.041
DICKEY FH	2	0.041
