Authors	records	% of 2500
URBAN CE	3	0.120
UYTTEBROECK A	3	0.120
VALTEAUCOUANET D	3	0.120
VALVERDE K	3	0.120
VANDERDOESVANDENBERG A	3	0.120
VARAN A	3	0.120
VAUGHAN WP	3	0.120
VIETTI T	3	0.120
VONDERWEID N	3	0.120
WACKER P	3	0.120
WARE RE	3	0.120
WATANABE T	3	0.120
WEIL M	3	0.120
WEINBLATT ME	3	0.120
WESENBERG F	3	0.120
WHARAM M	3	0.120
WHITEHEAD VM	3	0.120
WILBUR J	3	0.120
WILIMAS JA	3	0.120
WILLNOW U	3	0.120
WILSON KS	3	0.120
WINICK NJ	3	0.120
WINTER SS	3	0.120
WOMER R	3	0.120
WOMER RB	3	0.120
WONGCHANCHAILERT M	3	0.120
YALCIN B	3	0.120
YANG CP	3	0.120
YARBRO JW	3	0.120
ZELTZER LK	3	0.120
ZEVON MA	3	0.120
ZURLO MG	3	0.120
ABDI EA	2	0.080
ABLIN AR	2	0.080
ABRAMSON DH	2	0.080
ABROMOWITCH M	2	0.080
ACHA T	2	0.080
ADAMOLI L	2	0.080
ADELSTEIN DJ	2	0.080
AGAOGLU L	2	0.080
AIDA N	2	0.080
AKIYOSHI K	2	0.080
AL-FAWAZ I	2	0.080
ALAGGIO R	2	0.080
ALDERETE D	2	0.080
ALEXANDER S	2	0.080
ALFARO E	2	0.080
ALLAM A	2	0.080
ALLEN EF	2	0.080
AMARIGLIO N	2	0.080
AMBRIZ R	2	0.080
AMMANN RA	2	0.080
ANDERSON K	2	0.080
ANDRASSY RJ	2	0.080
ANDREEFF M	2	0.080
ANGST R	2	0.080
ANTONELI CBG	2	0.080
ANTUNES NL	2	0.080
ANZIC J	2	0.080
AOYAMA T	2	0.080
ARCEGA MAM	2	0.080
ARMATA J	2	0.080
ARNET B	2	0.080
ARNOLD AM	2	0.080
ARONEY RS	2	0.080
ARUL GS	2	0.080
ASADA N	2	0.080
ASMAR L	2	0.080
ATKINSON S	2	0.080
AURAYBLAIS C	2	0.080
AUSTIN DF	2	0.080
AVERY L	2	0.080
AYALA A	2	0.080
AYAS M	2	0.080
AYUKAWA H	2	0.080
AZIZ Z	2	0.080
AZUMA E	2	0.080
BACHELOT C	2	0.080
BACHY B	2	0.080
BADAL MD	2	0.080
BAFALOUKOS D	2	0.080
BAKER D	2	0.080
BALLERINI E	2	0.080
BALWIERZ W	2	0.080
BARANZELLI MC	2	0.080
BARBARIC D	2	0.080
BARRANTES M	2	0.080
BARREDO JC	2	0.080
BARUCHEL S	2	0.080
BASTARD C	2	0.080
BATCUP G	2	0.080
BAUER CJ	2	0.080
BEDDIS IR	2	0.080
BEHAM-SCHMID C	2	0.080
BEHM F	2	0.080
BEIERWALTES WH	2	0.080
BELANI CP	2	0.080
BELASCO J	2	0.080
BELL DR	2	0.080
BELLET RE	2	0.080
BELLMUNT J	2	0.080
