Authors	records	% of 5301
BALACHAN M	2	0.038
BALASURIYA S	2	0.038
BAMBERGER A	2	0.038
BANDLE C	2	0.038
BANKS HT	2	0.038
BARAS JS	2	0.038
BARLETTI L	2	0.038
BARNETT S	2	0.038
BARONE P	2	0.038
BARSHINGER R	2	0.038
BARTA E	2	0.038
BASS L	2	0.038
BECHTOLD JK	2	0.038
BECK RE	2	0.038
BELAIR J	2	0.038
BELL JB	2	0.038
BEN ABDALLAH N	2	0.038
BENDALI A	2	0.038
BENISRAE A	2	0.038
BENISRAEL A	2	0.038
BERENSTEIN CA	2	0.038
BERGER KM	2	0.038
BERGMAN DJ	2	0.038
BERGMAN LA	2	0.038
BERKEY DD	2	0.038
BERNARD PS	2	0.038
BERTSCH M	2	0.038
BEZDEK JC	2	0.038
BILLERA LJ	2	0.038
BIRD C	2	0.038
BIRNIR B	2	0.038
BLACK JP	2	0.038
BLANKENSHIP GL	2	0.038
BLUM M	2	0.038
BLUMAN G	2	0.038
BOATTO S	2	0.038
BOBISUD LE	2	0.038
BOESCH FT	2	0.038
BOGART KP	2	0.038
BOGY DB	2	0.038
BOHUN CS	2	0.038
BOLKER ED	2	0.038
BONNANS JF	2	0.038
BONNET-BEN DHIA AS	2	0.038
BOOTH RS	2	0.038
BOOTH V	2	0.038
BORCEA L	2	0.038
BORGERS C	2	0.038
BORRELLI A	2	0.038
BORUCKI L	2	0.038
BOSE A	2	0.038
BOSSY E	2	0.038
BOURLIOUX A	2	0.038
BOWEN M	2	0.038
BRATTKUS K	2	0.038
BRENNER JL	2	0.038
BRETIN E	2	0.038
BRIANE M	2	0.038
BRIGNONE M	2	0.038
BROCKETT RW	2	0.038
BRODSKY MA	2	0.038
BRONSKI JC	2	0.038
BROWN DP	2	0.038
BROWN SN	2	0.038
BRUNA M	2	0.038
BUBE KP	2	0.038
BUCHANAN J	2	0.038
BUCUR D	2	0.038
BUDAEV BV	2	0.038
BURDET CA	2	0.038
BURGAN JR	2	0.038
BURTON TA	2	0.038
BUSHARD LB	2	0.038
BUTLER GJ	2	0.038
BUTLER JP	2	0.038
BUTZER PL	2	0.038
BYRNE CL	2	0.038
CAFLISCH R	2	0.038
CAI HX	2	0.038
CAI YY	2	0.038
CAIN JW	2	0.038
CALVEZ V	2	0.038
CAMACHO V	2	0.038
CANTRELL RS	2	0.038
CARASSO A	2	0.038
CARLES R	2	0.038
CARLITZ L	2	0.038
CARRETERO M	2	0.038
CARRILLO JA	2	0.038
CASELLES V	2	0.038
CAUGHEY TK	2	0.038
CAVIGLIA G	2	0.038
CHADERJIAN BJ	2	0.038
CHAMBOLLE A	2	0.038
CHANG JF	2	0.038
CHANG KW	2	0.038
CHARALAMBIDES CA	2	0.038
CHARTRAND G	2	0.038
CHEN CT	2	0.038
CHEN DP	2	0.038
CHEN J	2	0.038
CHEN ZX	2	0.038
CHENG HW	2	0.038
CHIEN RT	2	0.038
CHILDRESS S	2	0.038
CHIRICOTTO M	2	0.038
CHIU CC	2	0.038
CHO SK	2	0.038
CHORIN AJ	2	0.038
CHOUDHURY SR	2	0.038
CHRISTAKOS G	2	0.038
CHRISTOV CI	2	0.038
CHU KT	2	0.038
CLARKSON PA	2	0.038
CLEMONS CB	2	0.038
COFFEY MW	2	0.038
COHEN A	2	0.038
COHN M	2	0.038
COLEMAN MP	2	0.038
COLOMBO RM	2	0.038
COMSTOCK C	2	0.038
CONLEY CC	2	0.038
CONWAY ED	2	0.038
COOKE K	2	0.038
COOMBES S	2	0.038
COPE D	2	0.038
CORAY C	2	0.038
COSTANTINI C	2	0.038
COSTE J	2	0.038
COTTLE RW	2	0.038
COWAN JD	2	0.038
COX RW	2	0.038
COX SJ	2	0.038
CRISTIANI E	2	0.038
CRUYWAGEN GC	2	0.038
CUESTA CM	2	0.038
CUMBERBATCH E	2	0.038
CURTIS EB	2	0.038
DAFERMOS CM	2	0.038
DAI LX	2	0.038
DAI SQ	2	0.038
DANIELE VG	2	0.038
DAVID HT	2	0.038
DAVTYAN SP	2	0.038
DE GOURNAY F	2	0.038
DE LA HOZ F	2	0.038
DE LEENHEER P	2	0.038
DE OLIVEIRA P	2	0.038
DELLWO DR	2	0.038
DENMAN HH	2	0.038
DERCOLE F	2	0.038
DESOER CA	2	0.038
DEVANEY AJ	2	0.038
DEVILLE L	2	0.038
DEVROYE L	2	0.038
DEWYNNE JN	2	0.038
DHALIWAL RS	2	0.038
DHARIYAL ID	2	0.038
DIAZ JB	2	0.038
DIMSDALE B	2	0.038
DOCKERY J	2	0.038
DOCKERY JD	2	0.038
DOHTANI A	2	0.038
