Authors	records	% of 5184
DEGEORGE DL	2	0.039
DEIFT P	2	0.039
DELIGNE P	2	0.039
DELORME P	2	0.039
DEMETER C	2	0.039
DEN HOLLANDER F	2	0.039
DESAPIO R	2	0.039
DEVORE R	2	0.039
DIAZ LJ	2	0.039
DIMCA A	2	0.039
DIRAC PAM	2	0.039
DIXMIER J	2	0.039
DOCARMO MP	2	0.039
DODD EL	2	0.039
DOLBEAULT P	2	0.039
DONAGI R	2	0.039
DONNELLY H	2	0.039
DORROH JL	2	0.039
DORWART HL	2	0.039
DRIBIN DM	2	0.039
DUDLEY RM	2	0.039
DUGUNDJI J	2	0.039
DUNFORD N	2	0.039
DWORK BM	2	0.039
DYER E	2	0.039
EBIN DG	2	0.039
ECKER K	2	0.039
ECKMANN B	2	0.039
EDINGTON WE	2	0.039
EDIXHOVEN B	2	0.039
EDMONDS AL	2	0.039
EELLS J	2	0.039
EKEDAHL T	2	0.039
ELIASHBERG Y	2	0.039
EMERTON M	2	0.039
EPSTEEN S	2	0.039
EREMENKO A	2	0.039
EREZ B	2	0.039
ETINGOF P	2	0.039
ETNYRE JB	2	0.039
ETTLINGER HJ	2	0.039
EVERTSE JH	2	0.039
EWING G	2	0.039
FARY I	2	0.039
FEDERER H	2	0.039
FERNANDES RL	2	0.039
FERRY S	2	0.039
FICKEN FA	2	0.039
FINE HB	2	0.039
FINN R	2	0.039
FLANDERS H	2	0.039
FLEISCHER I	2	0.039
FLEMING WH	2	0.039
FLOOD MM	2	0.039
FOMIN S	2	0.039
FORT MK	2	0.039
FOUVRY E	2	0.039
FRANKS J	2	0.039
FREEMAN M	2	0.039
FRIEDLAND S	2	0.039
FRIEDLANDER JB	2	0.039
FRIEDMAN R	2	0.039
FROHLICH J	2	0.039
FURMAN A	2	0.039
FURUSHO H	2	0.039
FUSCO N	2	0.039
GAFFNEY MP	2	0.039
GALATIUS S	2	0.039
GARABEDIAN HL	2	0.039
GARDNER RJ	2	0.039
GARRISON GN	2	0.039
GASPER G	2	0.039
GEHMAN HM	2	0.039
GERMAIN P	2	0.039
GERSTEN SM	2	0.039
GERSTENH M	2	0.039
GILLESPIE DC	2	0.039
GILLET H	2	0.039
GILLMAN L	2	0.039
GILMAN F	2	0.039
GILMAN RE	2	0.039
GINZBURG D	2	0.039
GINZBURG VL	2	0.039
GLOBEVNIK J	2	0.039
GOLDBERG SI	2	0.039
