Authors	records	% of 29804
CHATTOPADHYAY S	18	0.060
CHEN H	18	0.060
CUI GL	18	0.060
CZAKO G	18	0.060
DAGDIGIAN PJ	18	0.060
DAS A	18	0.060
DATTA SN	18	0.060
DELEUZE MS	18	0.060
DRUZHININ SI	18	0.060
ELROD MJ	18	0.060
GALANO A	18	0.060
GELLINI C	18	0.060
GORB L	18	0.060
GU YS	18	0.060
GUO Y	18	0.060
GUTSEV GL	18	0.060
HEDBERG K	18	0.060
HUIE RE	18	0.060
KABLE SH	18	0.060
KAMAT PV	18	0.060
KASAI T	18	0.060
LESTER MI	18	0.060
LI P	18	0.060
LI ZH	18	0.060
LISY JM	18	0.060
LIU CB	18	0.060
MIDEY AJ	18	0.060
MIYOSHI A	18	0.060
NAKAMURA H	18	0.060
NAKATSUJI H	18	0.060
NISHI N	18	0.060
OHTA K	18	0.060
PAL H	18	0.060
PARTHASARATHI R	18	0.060
PEEBLES RA	18	0.060
PETTERSSON M	18	0.060
PRATT DW	18	0.060
RAYEZ JC	18	0.060
RUSCIC B	18	0.060
SAKAKI S	18	0.060
SAKAMOTO M	18	0.060
SALVI PR	18	0.060
SAVEE JD	18	0.060
STEILL JD	18	0.060
SUNDHOLM D	18	0.060
TALUKDAR RK	18	0.060
THOMPSON DL	18	0.060
TOLBERT MA	18	0.060
TSANG W	18	0.060
TURRO NJ	18	0.060
VEHKAMAKI H	18	0.060
WANG JC	18	0.060
WATEGAONKAR S	18	0.060
WONG NB	18	0.060
WOON DE	18	0.060
XIAO HM	18	0.060
YANG DS	18	0.060
YANG J	18	0.060
YANG JL	18	0.060
ZHAI HJ	18	0.060
ZHANG FT	18	0.060
ZHANG JP	18	0.060
AUTSCHBACH J	17	0.057
BESNARD M	17	0.057
BEYER MK	17	0.057
BUCK U	17	0.057
CABALEIRO-LAGO EM	17	0.057
CLARY DC	17	0.057
CORCHADO JC	17	0.057
CROWLEY JN	17	0.057
DAS KK	17	0.057
DAS S	17	0.057
DAVALOS JZ	17	0.057
DAVIDOVITS P	17	0.057
DOLGOUNITCHEVA O	17	0.057
DREUW A	17	0.057
DUGOURD P	17	0.057
EREZ Y	17	0.057
FITTSCHEN C	17	0.057
GHOSH SK	17	0.057
GOMEZ-ZAVAGLIA A	17	0.057
GORDON KC	17	0.057
HERRERO VJ	17	0.057
HIRAO K	17	0.057
JANSSEN RAJ	17	0.057
JAYNE JT	17	0.057
JIAO HJ	17	0.057
KAISER EW	17	0.057
KARADAKOV PB	17	0.057
KAWAI A	17	0.057
KISLOV VV	17	0.057
KOPPEL H	17	0.057
KOYANAGI GK	17	0.057
KUDOH S	17	0.057
LEE TJ	17	0.057
LIM EC	17	0.057
MAITY S	17	0.057
MAZZIOTTI DA	17	0.057
MEIJER G	17	0.057
METZ RB	17	0.057
MEZYK SP	17	0.057
MILLER TM	17	0.057
OHOYAMA H	17	0.057
OLAH GA	17	0.057
PRAKASH GKS	17	0.057
PROSMITI R	17	0.057
RASUL G	17	0.057
REIMERS JR	17	0.057
REMACLE F	17	0.057
RICHTER R	17	0.057
RODRIGUEZ-OTERO J	17	0.057
ROITHOVA J	17	0.057
ROSSI MJ	17	0.057
ROSTKOWSKA H	17	0.057
RUIZ-LOPEZ MF	17	0.057
SAGSTUEN E	17	0.057
SASTRY GN	17	0.057
SAYKALLY RJ	17	0.057
SCHMIDT TW	17	0.057
SHIELDS GC	17	0.057
SIMONS JP	17	0.057
SLAGLE IR	17	0.057
SU HM	17	0.057
SZALAI I	17	0.057
TOMASI J	17	0.057
TONOKURA K	17	0.057
TROYA D	17	0.057
VAZQUEZ SA	17	0.057
WANG XY	17	0.057
WANG YG	17	0.057
WEBER PM	17	0.057
XING XP	17	0.057
YABUSHITA S	17	0.057
YANG L	17	0.057
ZEEGERS-HUYSKENS T	17	0.057
ZERBETTO F	17	0.057
ZEWAIL AH	17	0.057
ZHANG F	17	0.057
ZHANG HY	17	0.057
ZHANG SW	17	0.057
ZHENG XM	17	0.057
ZHU RS	17	0.057
ALTARAWNEH M	16	0.054
ANGLADA JM	16	0.054
ARNOLD ST	16	0.054
AVIYENTE V	16	0.054
AYCARD JP	16	0.054
BERDEN G	16	0.054
BIESKE EJ	16	0.054
BREZINSKY K	16	0.054
CASTANO F	16	0.054
CAVALLOTTI C	16	0.054
CHAKRABARTI S	16	0.054
CHRISTIANSEN O	16	0.054
COBOS CJ	16	0.054
CONTRERAS RH	16	0.054
CUNDARI TR	16	0.054
DANNENBERG JJ	16	0.054
DILABIO GA	16	0.054
DLUGOGORSKI BZ	16	0.054
ENGELS B	16	0.054
EVANGELISTI L	16	0.054
FAN KN	16	0.054
FRENKLACH M	16	0.054
FUJII T	16	0.054
GAGLIARDI L	16	0.054
GERONES M	16	0.054
GHOSH A	16	0.054
GOLDSTEIN S	16	0.054
GORNER H	16	0.054
GREGOIRE G	16	0.054
HARCOURT RD	16	0.054
HASHIMOTO S	16	0.054
HEMBERGER P	16	0.054
HENRY BR	16	0.054
HICKSON KM	16	0.054
HONVAULT P	16	0.054
HU WP	16	0.054
HUANG MB	16	0.054
JARROLD MF	16	0.054
JASPER AW	16	0.054
JOHNSON MS	16	0.054
KAATZE U	16	0.054
KATSUMURA Y	16	0.054
KONGSTED J	16	0.054
LEMMETYINEN H	16	0.054
LEVIS RJ	16	0.054
LI XS	16	0.054
LIEBMAN JF	16	0.054
LIMA JC	16	0.054
LIU JJ	16	0.054
MACDONALD RG	16	0.054
MAITY DK	16	0.054
MARTIN ST	16	0.054
MATTA CF	16	0.054
MELONI G	16	0.054
MO YR	16	0.054
MULLEN K	16	0.054
NAKAHARA M	16	0.054
NAKATA M	16	0.054
NI CK	16	0.054
NIZKORODOV SA	16	0.054
OLIVUCCI M	16	0.054
PAPADIMITRIOU VC	16	0.054
PITZER RM	16	0.054
PLANE JMC	16	0.054
REVA ID	16	0.054
RICE BM	16	0.054
RISSANEN MP	16	0.054
RODGERS MAJ	16	0.054
RODRIGUEZ-SANTIAGO L	16	0.054
ROSS J	16	0.054
SADLEJ J	16	0.054
SANDER W	16	0.054
SHIBUYA K	16	0.054
SILVI B	16	0.054
SLAVICEK P	16	0.054
SUN Z	16	0.054
TAKETSUGU T	16	0.054
TANAKA K	16	0.054
UMAPATHY S	16	0.054
VACCARO PH	16	0.054
VALIEV M	16	0.054
VAN DER AVOIRD A	16	0.054
VILESOV AF	16	0.054
WANG B	16	0.054
WANG JJ	16	0.054
WANG Z	16	0.054
WENNBERG PO	16	0.054
WINE PH	16	0.054
WU G	16	0.054
XU X	16	0.054
YAMAGUCHI T	16	0.054
ZABKA J	16	0.054
ZAKRZEWSKI VG	16	0.054
ZHANG P	16	0.054
ZHOU J	16	0.054
ZHU WL	16	0.054
ABEL B	15	0.050
ALCARAZ C	15	0.050
ALEMAN C	15	0.050
ANDERSON DT	15	0.050
BALL JC	15	0.050
BALLY T	15	0.050
BALUCANI N	15	0.050
BEARPARK MJ	15	0.050
BOUTALIB A	15	0.050
BRUNS RE	15	0.050
CAI XC	15	0.050
CAO ZX	15	0.050
CARIDADE PJSB	15	0.050
CASTRO M	15	0.050
CHAKRABORTY A	15	0.050
CHAMORRO E	15	0.050
CHEN GH	15	0.050
CHEN HL	15	0.050
COHEN B	15	0.050
CORENO M	15	0.050
CRIM FF	15	0.050
DE JONG WA	15	0.050
DE VISSER SP	15	0.050
DELLINGER B	15	0.050
DLOTT DD	15	0.050
DOMINGO LR	15	0.050
DUA S	15	0.050
EL-SHALL MS	15	0.050
EMEL'YANENKO VN	15	0.050
ESKOLA AJ	15	0.050
FLAMMANG R	15	0.050
FORTENBERRY RC	15	0.050
FRONTERA A	15	0.050
GARCIA GA	15	0.050
GEPPERT WD	15	0.050
GONZALEZ M	15	0.050
GRANT DM	15	0.050
GUO WY	15	0.050
HAYASHI S	15	0.050
HIRATA S	15	0.050
HIROTA N	15	0.050
ICHINO T	15	0.050
IRLE S	15	0.050
ISHIDA T	15	0.050
JANDA KC	15	0.050
KAWASHIMA Y	15	0.050
KAWCZYNSKI AL	15	0.050
KERTESZ M	15	0.050
KIM CK	15	0.050
KISHI R	15	0.050
KOVACS A	15	0.050
KUA J	15	0.050
KUANG XY	15	0.050
KWOK WM	15	0.050
LEOPOLD KR	15	0.050
LI H	15	0.050
LI R	15	0.050
LIMBACH HH	15	0.050
LIN KC	15	0.050
MANZ J	15	0.050
MASUNOV AE	15	0.050
MATUBAYASI N	15	0.050
MISRA A	15	0.050
MORI T	15	0.050
MULLER-DETHLEFS K	15	0.050
NESBITT DJ	15	0.050
O'HAIR RAJ	15	0.050
OKADA T	15	0.050
PATE BH	15	0.050
PETRIE S	15	0.050
PIUZZI F	15	0.050
POIRIER RA	15	0.050
POPELIER PLA	15	0.050
PUZZARINI C	15	0.050
RANKIN DWH	15	0.050
RAYEZ MT	15	0.050
REN AM	15	0.050
ROBERTSON EG	15	0.050
ROOS BO	15	0.050
ROSCH N	15	0.050
ROSSO KM	15	0.050
SAFONT VS	15	0.050
SATO K	15	0.050
SATO T	15	0.050
SEHESTED J	15	0.050
SEMINARIO JM	15	0.050
SHIN SK	15	0.050
SINHA A	15	0.050
SIU KWM	15	0.050
SMITH SC	15	0.050
SUNDARARAJAN K	15	0.050
TAHARA T	15	0.050
TANNER PA	15	0.050
TIMONEN RS	15	0.050
TUBERGEN MJ	15	0.050
UPADHYAYA HP	15	0.050
VAGHJIANI GL	15	0.050
VILLAMENA FA	15	0.050
VISWANATHAN KS	15	0.050
WANG LJ	15	0.050
WASYLISHEN RE	15	0.050
WATANABE A	15	0.050
WILLIAMS S	15	0.050
WINDUS TL	15	0.050
YAMADA T	15	0.050
YURKOVSKAYA AV	15	0.050
ZHAN CG	15	0.050
ZHANG JS	15	0.050
ZHAO J	15	0.050
ALLEN HC	14	0.047
ALVAREZ-IDABOY JR	14	0.047
AMATATSU Y	14	0.047
ANTOINE R	14	0.047
ANUSIEWICZ I	14	0.047
ARGUELLO GA	14	0.047
ASATRYAN R	14	0.047
ASTRAND PO	14	0.047
BASU S	14	0.047
BELJONNE D	14	0.047
BERGEAT A	14	0.047
BERSKI S	14	0.047
BICKELHAUPT FM	14	0.047
BICZYSKO M	14	0.047
BLANKSBY SJ	14	0.047
BODO E	14	0.047
BORVE KJ	14	0.047
CABRAL BJC	14	0.047
CAMMI R	14	0.047
CARDENAS-JIRON GI	14	0.047
CARDINI G	14	0.047
CARMICHAEL I	14	0.047
CHABAN GM	14	0.047
CHEN LX	14	0.047
CHEN X	14	0.047
CHERMETTE H	14	0.047
CHERTIHIN GV	14	0.047
CITRA A	14	0.047
CLOSE DM	14	0.047
COOPER DL	14	0.047
COX RA	14	0.047
CURTISS LA	14	0.047
DA PIEDADE MEM	14	0.047
DANTUS M	14	0.047
DUPUIS M	14	0.047
EAST ALL	14	0.047
ELSTNER M	14	0.047
ERNST WE	14	0.047
FAYER MD	14	0.047
FENG WH	14	0.047
FULARA J	14	0.047
GAO JL	14	0.047
GAO QY	14	0.047
GERBAUX P	14	0.047
GONG XD	14	0.047
GONZALEZ C	14	0.047
GOULAY F	14	0.047
GROENEWOLD GS	14	0.047
HALL MB	14	0.047
HANNACHI Y	14	0.047
HERMAN Z	14	0.047
HILLIER IH	14	0.047
IVANOV AI	14	0.047
JIANG JC	14	0.047
JIMENEZ P	14	0.047
JONAH CD	14	0.047
JORGENSEN S	14	0.047
JOUBERT L	14	0.047
KARPFEN A	14	0.047
KATO T	14	0.047
KENTTAMAA HI	14	0.047
KIEFER W	14	0.047
KIM H	14	0.047
KIM HJ	14	0.047
KIM S	14	0.047
KITAGAWA Y	14	0.047
KOPPEL IA	14	0.047
KOSTKO O	14	0.047
KOVALENKO SA	14	0.047
KOZLOWSKI PM	14	0.047
KRIM L	14	0.047
KRIMM S	14	0.047
KUHN O	14	0.047
KULMALA M	14	0.047
LANE JR	14	0.047
LEWIS FD	14	0.047
LIN SY	14	0.047
LIU HL	14	0.047
LIU J	14	0.047
LIU K	14	0.047
LIU YJ	14	0.047
LUCCHESE RR	14	0.047
MACANITA AL	14	0.047
MAHAPATRA S	14	0.047
MAITRE P	14	0.047
MARCINEK A	14	0.047
