Authors	records	% of 108010
PICCOLO D	227	0.210
REDONDO I	227	0.210
SUMMERS DJ	227	0.210
ANDREOTTI M	226	0.209
BERGER N	226	0.209
CASAL B	226	0.209
EVDOKIMOV VN	226	0.209
FERGUSON T	226	0.209
JAIN S	226	0.209
KUHR T	226	0.209
LOKAJICEK M	226	0.209
MESSNER R	226	0.209
PAOLUCCI P	226	0.209
RUBINOV P	226	0.209
TAKIKAWA K	226	0.209
ZHENG Y	226	0.209
ALBROW MG	225	0.208
BLESSING S	225	0.208
GRAY SW	225	0.208
GREGORES EM	225	0.208
HAYS C	225	0.208
HELTSLEY BK	225	0.208
LEITH DWGS	225	0.208
NOVAES SF	225	0.208
POPE BG	225	0.208
CHEU E	224	0.207
CONVERY MR	224	0.207
EGEDE U	224	0.207
HOBBS JD	224	0.207
IORI M	224	0.207
JENSEN H	224	0.207
KOZELOV AV	224	0.207
RENTON P	224	0.207
SULLIVAN MK	224	0.207
YAMAMOTO RK	224	0.207
YIP K	224	0.207
BURDIN S	223	0.206
BUTLER JM	223	0.206
CHAUVEAU J	223	0.206
LEE S	223	0.206
TOURNEUR S	223	0.206
BERKELMAN K	222	0.206
HAN L	222	0.206
MCKENNA JA	222	0.206
MEYER J	222	0.206
NUNNEMANN T	222	0.206
NURSE E	222	0.206
SCHWARZ T	222	0.206
SQUILLACIOTI P	222	0.206
YANG S	222	0.206
ZHANG H	222	0.206
BEVAN AJ	221	0.205
BUCHHOLZ D	221	0.205
GRIVAZ JF	221	0.205
LIU Z	221	0.205
ORAVA R	221	0.205
PARUA N	221	0.205
QUADT A	221	0.205
SCHWIENHORST R	221	0.205
TANAKA R	221	0.205
TORRETTA D	221	0.205
BORISSOV G	220	0.204
FARRINGTON S	220	0.204
FIEDLER F	220	0.204
LAZZIZZERA I	220	0.204
LO VETERE M	220	0.204
PFEIFFER LN	220	0.204
TEODORESCU L	220	0.204
AUBERT B	219	0.203
DUNWOODIE W	219	0.203
HIDAS D	219	0.203
KIM JH	219	0.203
VA'VRA J	219	0.203
WANG F	219	0.203
BERINGER J	218	0.202
BESSON D	218	0.202
BROOIJMANS G	218	0.202
DE SANGRO R	218	0.202
LUBATTI HJ	218	0.202
MARKS J	218	0.202
TARAS P	218	0.202
BONDIOLI M	217	0.201
DEMARTEAU M	217	0.201
REUCROFT S	217	0.201
WEST KW	217	0.201
WITTGEN M	217	0.201
COOKE M	216	0.200
DUTTA D	216	0.200
MONGE MR	216	0.200
SNIHUR R	216	0.200
THOMPSON AS	216	0.200
TOURAMANIS C	216	0.200
WILSON R	216	0.200
EINSWEILER K	215	0.199
ENARI Y	215	0.199
FURIC I	215	0.199
HUGHES RE	215	0.199
IGONKINA O	215	0.199
AOKI M	214	0.198
BIZJAK I	214	0.198
DAVIER M	214	0.198
JEON EJ	214	0.198
KIM HJ	214	0.198
KURCA T	214	0.198
PAOLETTI R	214	0.198
BERNARD D	213	0.197
BEUSELINCK R	213	0.197
BONNEAUD GR	213	0.197
CAVALLO N	213	0.197
CHENG CH	213	0.197
KANDASWAMY J	213	0.197
KOCH H	213	0.197
KRAUS J	213	0.197
LU RS	213	0.197
PAYNE DJ	213	0.197
SCHOTT G	213	0.197
WRIGHT DM	213	0.197
CINABRO D	212	0.196
EMERY S	212	0.196
GABATHULER E	212	0.196
GOLDSTEIN J	212	0.196
KELSEY MH	212	0.196
KOLOMENSKY YG	212	0.196
KORDAS K	212	0.196
KRAVCHENKO I	212	0.196
LITVINTSEV DO	212	0.196
MARUYAMA T	212	0.196
RANJAN K	212	0.196
SCHMIDT A	212	0.196
STROHMER R	212	0.196
WRIGHT DH	212	0.196
WRIGHT T	212	0.196
YAMAMOTO H	212	0.196
CHAO Y	211	0.195
CHAPMAN J	211	0.195
CIOBANU CI	211	0.195
COWAN R	211	0.195
DORFAN J	211	0.195
HAST C	211	0.195
HAYS J	211	0.195
LIU J	211	0.195
OHSHIMA T	211	0.195
PIREDDA G	211	0.195
TORRE S	211	0.195
WENZEL WA	211	0.195
ZETTI F	211	0.195
CARTARO C	210	0.194
COSSUTTI F	210	0.194
CSORNA SE	210	0.194
HOHLFELD M	210	0.194
HUGHES R	210	0.194
PLEIER MA	210	0.194
POLCI F	210	0.194
SANDERS MP	210	0.194
STOKER DP	210	0.194
VERDIER P	210	0.194
ZHU YS	210	0.194
BATIGNANI G	209	0.194
BETTONI D	209	0.194
BRAU J	209	0.194
CHEN HS	209	0.194
DAVIS CL	209	0.194
DENG J	209	0.194
FACCINI R	209	0.194
FERRONI F	209	0.194
GOLUBEV VB	209	0.194
KATAYAMA N	209	0.194
MATTISON TS	209	0.194
POSOCCO M	209	0.194
QUINN B	209	0.194
RONAN MT	209	0.194
RONEY JM	209	0.194
SCHUBERT KR	209	0.194
SEREDNYAKOV SI	209	0.194
SHREYBER I	209	0.194
SPIROPULU M	209	0.194
VESZPREMI V	209	0.194
BEGEL M	208	0.193
CHOKHELI D	208	0.193
CREMALDI L	208	0.193
FLANAGAN G	208	0.193
FLOOD KT	208	0.193
GERBERICH H	208	0.193
GIBSON K	208	0.193
GOMEZ-CEBALLOS G	208	0.193
GRIS P	208	0.193
HARE M	208	0.193
HARR RF	208	0.193
JESIK R	208	0.193
KIM SK	208	0.193
LUTZ AM	208	0.193
MANDELKERN M	208	0.193
MARTINEZ-VIDAL F	208	0.193
MERCADANTE PG	208	0.193
MULLER DR	208	0.193
PAPPAGALLO M	208	0.193
PERUZZI IM	208	0.193
SHAPIRO MD	208	0.193
SPANIER SM	208	0.193
TOKURA Y	208	0.193
VERDERI M	208	0.193
WALSH J	208	0.193
BETTARINI S	207	0.192
BLINOV VE	207	0.192
CAROSI R	207	0.192
FEILD RG	207	0.192
GAMBA D	207	0.192
GIORGI MA	207	0.192
GROSDIDIER G	207	0.192
HAREL A	207	0.192
ISHIKAWA A	207	0.192
KYBERD P	207	0.192
LAFFERTY GD	207	0.192
LANCERI L	207	0.192
LU C	207	0.192
LYNCH G	207	0.192
MASTRANDREA P	207	0.192
ONUCHIN AP	207	0.192
RIZZO G	207	0.192
SCHWIENING J	207	0.192
SHIPSEY IPJ	207	0.192
SKOVPEN YI	207	0.192
STEELE J	207	0.192
TOKI WH	207	0.192
VAN REMORTEL N	207	0.192
BAN Y	206	0.191
CRESCIOLI F	206	0.191
FORTI F	206	0.191
LACKER HM	206	0.191
LUITZ S	206	0.191
MIR LM	206	0.191
SLATTERY P	206	0.191
YANG YC	206	0.191
BRIERE RA	205	0.190
CONTRI R	205	0.190
FERRAROTTO F	205	0.190
FRY JR	205	0.190
HRYN'OVA T	205	0.190
HSU SC	205	0.190
MERKIN M	205	0.190
PAOLONI E	205	0.190
SIROTENKO V	205	0.190
WEAVER M	205	0.190
WILSON MG	205	0.190
YE S	205	0.190
YU GB	205	0.190
ANGELINI C	204	0.189
BEN-HAIM E	204	0.189
CHAN KM	204	0.189
CIBINETTO G	204	0.189
DE NARDO G	204	0.189
EADS M	204	0.189
GUTIERREZ G	204	0.189
