Authors	records	% of 664
BELLAVANCE N	1	0.151
BELLI F	1	0.151
BELLINI M	1	0.151
BEN SLAMA C	1	0.151
BEN-TOVIM DI	1	0.151
BENCIVENNI A	1	0.151
BENEDETTO FA	1	0.151
BENETTI R	1	0.151
BENHAMAMOUCH S	1	0.151
BENN PD	1	0.151
BENNETT CC	1	0.151
BENOIT G	1	0.151
BERCHTOLD W	1	0.151
BERENDES H	1	0.151
BERETTA E	1	0.151
BERETTA R	1	0.151
BERG TA	1	0.151
BERGEMANN J	1	0.151
BERGSJO P	1	0.151
BERGUES U	1	0.151
BERKLEY JA	1	0.151
BERNAL AL	1	0.151
BERNASCONI E	1	0.151
BEROUKAS T	1	0.151
BERRY RJ	1	0.151
BERSGJO P	1	0.151
BERTEL O	1	0.151
BERTELE V	1	0.151
BERTELSEN K	1	0.151
BERTINI L	1	0.151
BERTO I	1	0.151
BERTOLINI A	1	0.151
BERTOLISSI S	1	0.151
BERTON G	1	0.151
BERTRAND M	1	0.151
BESBES L	1	0.151
BESOZZI E	1	0.151
BESSER GM	1	0.151
BEST N	1	0.151
BETRIU A	1	0.151
BEUTEL K	1	0.151
BEVILACQUA S	1	0.151
BEYERMANN B	1	0.151
BEYLESS A	1	0.151
BEZEMER PD	1	0.151
BHARMAL S	1	0.151
BHATIA V	1	0.151
BHATTACHARYA S	1	0.151
BHATTACHARYA SK	1	0.151
BIANCHI A	1	0.151
BIANCHI DW	1	0.151
BIANCHI G	1	0.151
BIANCHI L	1	0.151
BICK D	1	0.151
BIGGERSTAFF BJ	1	0.151
BIGOTTO D	1	0.151
BINGHAM S	1	0.151
BINI MI	1	0.151
BIONDI A	1	0.151
BIRGENS H	1	0.151
BIRKEBAEK N	1	0.151
BIRTALAN K	1	0.151
BISHOP M	1	0.151
BISTA MB	1	0.151
BIZZARRI G	1	0.151
BLACK J	1	0.151
BLACKWELDER WC	1	0.151
BLANCH J	1	0.151
BLANCHETTE V	1	0.151
BLANCO JL	1	0.151
BLAND JM	1	0.151
BLANES JRG	1	0.151
BLANK A	1	0.151
BLEIJENBERG G	1	0.151
BLOISE R	1	0.151
BLUMBERG N	1	0.151
BLUTHENTHAL RN	1	0.151
BOCEK P	1	0.151
BOCHET M	1	0.151
BODE-BOGER SM	1	0.151
BODIN F	1	0.151
BOER A	1	0.151
BOESCHOTEN EW	1	0.151
BOGER RH	1	0.151
BOGGIS C	1	0.151
BOICE JD	1	0.151
BOJANG KA	1	0.151
BOKER KHW	1	0.151
BOLDINI L	1	0.151
BOLLA M	1	0.151
BOLTON PF	1	0.151
BOLTON-MAGGS PHB	1	0.151
BONATTI H	1	0.151
BOND M	1	0.151
BOND S	1	0.151
BONHEOFFER P	1	0.151
BONILLA LF	1	0.151
BONING O	1	0.151
BONJOUR JP	1	0.151
BONNEFOUS F	1	0.151
BONNET D	1	0.151
BONOW RO	1	0.151
BONTE F	1	0.151
BONTEN MJM	1	0.151
BOOIJ J	1	0.151
BOOM R	1	0.151
BOON P	1	0.151
BOORMAN JG	1	0.151
BOOTH J	1	0.151
BOOTH JE	1	0.151
BOPARDIKAR A	1	0.151
BORBAS S	1	0.151
BORG JY	1	0.151
BORNICK PW	1	0.151
BOSCH FX	1	0.151
BOSCH X	1	0.151
BOSK S	1	0.151
BOSSI S	1	0.151
BOSSUYT PMM	1	0.151
BOSZE P	1	0.151
BOTHEREL AH	1	0.151
BOTSCHI M	1	0.151
BOTTIGER BW	1	0.151
BOUBAKER K	1	0.151
BOUHNIK Y	1	0.151
BOULTBY R	1	0.151
BOUMA GJ	1	0.151
BOUMAN EAC	1	0.151
BOUTIS K	1	0.151
BOUVIER-COLLE MH	1	0.151
BOWDEN F	1	0.151
BOWEN-JONES D	1	0.151
BOWKER T	1	0.151
BOYD J	1	0.151
BOYER MJ	1	0.151
BOYER TG	1	0.151
BOYLE J	1	0.151
BOYSEN G	1	0.151
BOZZETTI F	1	0.151
BOZZETTO RM	1	0.151
BRAATEN JT	1	0.151
BRADAK A	1	0.151
BRADING AF	1	0.151
BRAGA M	1	0.151
BRAMBILLA C	1	0.151
BRANNON D	1	0.151
BRASCH AV	1	0.151
BRASCH RC	1	0.151
BRAUDE P	1	0.151
BRAUN-FAHRLANDER C	1	0.151
BRAVEMAN P	1	0.151
BRAYNE C	1	0.151
BRAZIER JE	1	0.151
BREART G	1	0.151
BRENNAN R	1	0.151
BRESSON-VAUTRIN C	1	0.151
BRETHON B	1	0.151
BRETT W	1	0.151
BRIDGER S	1	0.151
BRIDGES S	1	0.151
BRINK N	1	0.151
BRINKMANN U	1	0.151
BRISON DR	1	0.151
BRISON R	1	0.151
BRISSE S	1	0.151
BRISTOW J	1	0.151
BRITTON J	1	0.151
BRIZI M	1	0.151
BRIZZI A	1	0.151
BROADHEAD RL	1	0.151
BROCHARD L	1	0.151
BROCK J	1	0.151
BROCK JW	1	0.151
BROLIDEN K	1	0.151
BROOK MM	1	0.151
BROOKE AM	1	0.151
BROOKMEYER R	1	0.151
BROOKS DJ	1	0.151
BROOME JC	1	0.151
BROSGART C	1	0.151
BROSTROM O	1	0.151
BROUSSEAU T	1	0.151
BROWN J	1	0.151
BROWN M	1	0.151
BROWN MM	1	0.151
BROWN R	1	0.151
BROWN SM	1	0.151
BROWN V	1	0.151
BROXTERMANN U	1	0.151
BRUCE ME	1	0.151
BRUCE-JONES WDA	1	0.151
BRUCKER G	1	0.151
BRUGUERA M	1	0.151
BRUIJN JA	1	0.151
BRULL D	1	0.151
BRUNEEL F	1	0.151
BRUNIN F	1	0.151
BRUNO B	1	0.151
BRUSCO G	1	0.151
BRUYERE O	1	0.151
BUCHANAN A	1	0.151
BUCHANAN GR	1	0.151
BUCHEL C	1	0.151
BUCHLER MW	1	0.151
BUDDE K	1	0.151
BUFALINO R	1	0.151
BUHIMSCHI CS	1	0.151
BUHIMSCHI IA	1	0.151
BUI S	1	0.151
BUIST S	1	0.151
BULL D	1	0.151
BUNCIC RJ	1	0.151
BUNNING ML	1	0.151
BURCKHARDT D	1	0.151
BURNEY P	1	0.151
BURNS D	1	0.151
BURR M	1	0.151
BURROWS PE	1	0.151
BUSER P	1	0.151
BUSSOLATI G	1	0.151
BUSSOTTI A	1	0.151
BUSTIN SA	1	0.151
BUTLER R	1	0.151
BUTTNER DW	1	0.151
BUXBAUM JD	1	0.151
BUYSE M	1	0.151
BUZZATTI A	1	0.151
BWAYO J	1	0.151
BYDDER GM	1	0.151
CADIOLI T	1	0.151
CADIOT G	1	0.151
CAFFARELLI C	1	0.151
CAGNIN A	1	0.151
CAIMI V	1	0.151
CAINE RY	1	0.151
CAIRNS R	1	0.151
CAJOCHEN C	1	0.151
CALABRO A	1	0.151
CALCIANO FP	1	0.151
CALDARINI L	1	0.151
CALDOROLA P	1	0.151
CALIENNO S	1	0.151
CALIFF R	1	0.151
CALLAHAN MA	1	0.151
CALLESEN T	1	0.151
CALTAGINONE P	1	0.151
CALVEZ V	1	0.151
CAMARA NOS	1	0.151
CAMBIER N	1	0.151
CAMBON-THOMSEN A	1	0.151
CAMELON K	1	0.151
CAMPBELL D	1	0.151
CAMPBELL DJ	1	0.151
CAMPBELL GL	1	0.151
CAMPBELL TA	1	0.151
CANCHOIA AJ	1	0.151
CANCIAN M	1	0.151
CANTAGREL A	1	0.151
CANTAMESSA GL	1	0.151
CAPEWELL S	1	0.151
CAPLAN LR	1	0.151
CAPONI E	1	0.151
CAPORALI N	1	0.151
CAPPELLARI G	1	0.151
CAPRA A	1	0.151
CAPUANO V	1	0.151
CARALPS JM	1	0.151
CARBONE M	1	0.151
CARDER C	1	0.151
CAREDDU P	1	0.151
CARLI M	1	0.151
CARON J	1	0.151
CARPENTER P	1	0.151
CARR A	1	0.151
CARR D	1	0.151
CARR SB	1	0.151
CARREL TP	1	0.151
CARRINGTON M	1	0.151
CARS O	1	0.151
CARTER A	1	0.151
CARTER IW	1	0.151
CARTER JL	1	0.151
CARTER MJ	1	0.151
CARTRON JP	1	0.151
CARTWRIGHT D	1	0.151
CASALS-PASCUAL C	1	0.151
CASCINELLI N	1	0.151
CASCINI G	1	0.151
CASELLA M	1	0.151
CASELLA P	1	0.151
CASEY A	1	0.151
CASO C	1	0.151
CASS D	1	0.151
CASSANELLI M	1	0.151
CASTAMAN G	1	0.151
CASTELLSAGUE X	1	0.151
CASTIGLIONI G	1	0.151
CASTLE RA	1	0.151
CATALANO A	1	0.151
CATALANO C	1	0.151
CATALIOTTI A	1	0.151
CATHOMAS G	1	0.151
CATTANEO I	1	0.151
CAVALERA C	1	0.151
CAVALLINI M	1	0.151
CAVE-RIANT F	1	0.151
CAVENDISH H	1	0.151
CAZZANIGA F	1	0.151
CAZZANIGA G	1	0.151
CECILLON M	1	0.151
CEDARO P	1	0.151
CEFALU WT	1	0.151
CELIA M	1	0.151
CELLA L	1	0.151
CEPPI M	1	0.151
CERTO M	1	0.151
CESARI P	1	0.151
CETRON MS	1	0.151
CHABRIAT H	1	0.151
CHADAPAUD S	1	0.151
CHALMERS J	1	0.151
CHALMERS JWT	1	0.151
CHALONER E	1	0.151
CHALOPIN JM	1	0.151
CHAN CLH	1	0.151
CHAN RC	1	0.151
CHAN SH	1	0.151
CHANG GJJ	1	0.151
CHANNICK RN	1	0.151
CHANTLER C	1	0.151
CHARACHE P	1	0.151
CHARLEBOIS ED	1	0.151
CHARLESWORTH A	1	0.151
CHARLOTTE F	1	0.151
CHARRIN JE	1	0.151
CHARTIER-HARLIN MC	1	0.151
CHATTERJEE R	1	0.151
CHAUDHARI U	1	0.151
CHAVES C	1	0.151
CHAVES SS	1	0.151
CHEATLE T	1	0.151
CHEIKH B	1	0.151
CHEN R	1	0.151
CHEN TC	1	0.151
CHENG KK	1	0.151
CHENG LC	1	0.151
CHENG LN	1	0.151
CHENG SL	1	0.151
CHEVALLEY T	1	0.151
