Authors	records	% of 809
RUBINSTEIN JL	2	0.247
RUGAMER S	2	0.247
RUSSELL CT	2	0.247
RUSSELL JC	2	0.247
RUSSELL JM	2	0.247
SABIO G	2	0.247
SAFAEINILI A	2	0.247
SAGGION A	2	0.247
SAHIN M	2	0.247
SAITO T	2	0.247
SAITO TY	2	0.247
SALVATI M	2	0.247
SANCHEZ-CONDE M	2	0.247
SARRAO JL	2	0.247
SARTORI P	2	0.247
SATALECKA K	2	0.247
SCALZOTTO V	2	0.247
SCAPIN V	2	0.247
SCHLABACH MR	2	0.247
SCHLOGL R	2	0.247
SCHMIDT D	2	0.247
SCHWEIZER T	2	0.247
SEU R	2	0.247
SHAHAM S	2	0.247
SHARP PA	2	0.247
SHAYDUK M	2	0.247
SHINOZAKI K	2	0.247
SHORE SN	2	0.247
SIDRO N	2	0.247
SIERPOWSKA-BARTOSIK A	2	0.247
SILLANPAA A	2	0.247
SILVER PG	2	0.247
SIMON-MILLER AA	2	0.247
SIMONS M	2	0.247
SINGER BS	2	0.247
SMITH DE	2	0.247
SMITH DR	2	0.247
SMITH J	2	0.247
SMITH PD	2	0.247
SNYDER M	2	0.247
SOBCZYNSKA D	2	0.247
SOLSTAD T	2	0.247
SPANIER F	2	0.247
STAIRS IH	2	0.247
STALNAKER JE	2	0.247
STAMERRA A	2	0.247
STANLEY S	2	0.247
STARK LS	2	0.247
STAUDTE A	2	0.247
STEFANSSON K	2	0.247
SUN BK	2	0.247
SUZUKI T	2	0.247
SWAYZE GA	2	0.247
TAKAHASHI K	2	0.247
TAKALO L	2	0.247
TANAKA M	2	0.247
TAUBENBERGER S	2	0.247
TAVECCHIO F	2	0.247
TEMNIKOV P	2	0.247
TESCARO D	2	0.247
TESHIMA M	2	0.247
TLUCZYKONT M	2	0.247
TOYODA A	2	0.247
TURINI N	2	0.247
URANO T	2	0.247
VALENTI S	2	0.247
VAN DE WAL RSW	2	0.247
VAN DEN BROEKE MR	2	0.247
VANKOV H	2	0.247
