Authors	records	% of 2962
OTTO S	18	0.608
OZCAN VE	18	0.608
PAICK K	18	0.608
PALANO A	18	0.608
PALOMBO F	18	0.608
PAN Y	18	0.608
PANETTA J	18	0.608
PAOLONI E	18	0.608
PAOLUCCI P	18	0.608
PASSAGGIO S	18	0.608
PATEL PM	18	0.608
PATTERI P	18	0.608
PAYNE DJ	18	0.608
PENNY RC	18	0.608
PERAZZO A	18	0.608
PERL M	18	0.608
PERUZZI IM	18	0.608
PETERSEN TC	18	0.608
PETRAK S	18	0.608
PICCOLO D	18	0.608
PIREDDA G	18	0.608
PIVK M	18	0.608
PLASZCZYNSKI S	18	0.608
PLAYFER S	18	0.608
POMPILI A	18	0.608
POROPAT P	18	0.608
PORTER FC	18	0.608
POSOCCO M	18	0.608
POTTER CT	18	0.608
PRELL S	18	0.608
PRIPSTEIN M	18	0.608
PULLIAM T	18	0.608
PUROHIT MV	18	0.608
RAHATLOU S	18	0.608
RAMA M	18	0.608
RANKIN P	18	0.608
RAVEN G	18	0.608
RE V	18	0.608
RICCIARDI S	18	0.608
RICHMAN JD	18	0.608
RIZZO G	18	0.608
ROAT C	18	0.608
ROBBE P	18	0.608
ROBERTS DA	18	0.608
ROBERTSON SH	18	0.608
ROE NA	18	0.608
ROMOSAN A	18	0.608
RONAN MT	18	0.608
RONEY JM	18	0.608
ROODMAN A	18	0.608
ROOS L	18	0.608
ROSENBERG EI	18	0.608
ROTONDO M	18	0.608
ROY J	18	0.608
RYD A	18	0.608
SALNIKOV AA	18	0.608
SALVATORE F	18	0.608
SAMUEL A	18	0.608
SANDERS DA	18	0.608
SANDERS P	18	0.608
SANDRELLI F	18	0.608
SARTI A	18	0.608
SCHINDLER RH	18	0.608
SCHMITZ RE	18	0.608
SCHMUECKER H	18	0.608
SCHOTT G	18	0.608
SCHUBERT KR	18	0.608
SCHUNE MH	18	0.608
SCHWIERZ R	18	0.608
SCIACCA C	18	0.608
SCIOLLA G	18	0.608
SEIDEN A	18	0.608
SEKULA SJ	18	0.608
SEREDNYAKOV SI	18	0.608
SHARMA V	18	0.608
SHELKOV VG	18	0.608
SHORTHOUSE HW	18	0.608
SIMI G	18	0.608
SIMONETTO F	18	0.608
SKOVPEN YI	18	0.608
SLOANE RJ	18	0.608
SMITH AJS	18	0.608
SMITH JG	18	0.608
SNYDER A	18	0.608
SOFFER A	18	0.608
SOHA A	18	0.608
SOKOLOFF MD	18	0.608
SPAAN B	18	0.608
SPANIER SM	18	0.608
STARK J	18	0.608
STEINKE M	18	0.608
STELZER J	18	0.608
STOKER DP	18	0.608
STROILI R	18	0.608
STROM D	18	0.608
STROTHER P	18	0.608
STUGU B	18	0.608
SULLIVAN MK	18	0.608
SUMMERS DJ	18	0.608
SWAIN JE	18	0.608
T'JAMPENS S	18	0.608
TANAKA HA	18	0.608
TANTOT L	18	0.608
TARAS P	18	0.608
TAYLOR F	18	0.608
TAYLOR GP	18	0.608
TELNOV AV	18	0.608
THIEBAUX C	18	0.608
THIESSEN D	18	0.608
TISSERAND V	18	0.608
TOKI WH	18	0.608
TOSI S	18	0.608
TOURAMANIS C	18	0.608
TREADWELL E	18	0.608
TURRI M	18	0.608
VAITSAS G	18	0.608
VAN HOEK WC	18	0.608
