Authors	records	% of 58820
ROGERS AEE	13	0.022
SAITO T	13	0.022
SATO H	13	0.022
SCHLESSINGER J	13	0.022
SCHOLANDER PF	13	0.022
SHATZ CJ	13	0.022
SHAW GM	13	0.022
SIGGINS GR	13	0.022
SIMPSON GG	13	0.022
SJOERDSMA A	13	0.022
SLEIGHT AW	13	0.022
STUCKY GD	13	0.022
TAKAHASHI JS	13	0.022
THOMAS PC	13	0.022
THOMPSON CB	13	0.022
TOON OB	13	0.022
UHR JW	13	0.022
WAGNER G	13	0.022
WEBB WW	13	0.022
WEISS B	13	0.022
WEITZ DA	13	0.022
WOOLLEY DW	13	0.022
WYATT RJ	13	0.022
YOUNG RE	13	0.022
ABELSON J	12	0.020
ACUNA MH	12	0.020
ALIVISATOS AP	12	0.020
ALLEY RB	12	0.020
ANDERSON JG	12	0.020
ANDERSON PW	12	0.020
BACH FH	12	0.020
BARINAGA M	12	0.020
BARTEL DP	12	0.020
BE AWH	12	0.020
BENOIST C	12	0.020
BIEMANN K	12	0.020
BINZEL RP	12	0.020
BOAS F	12	0.020
BONATTI E	12	0.020
BONNER J	12	0.020
BOURNE HR	12	0.020
BRINSTER RL	12	0.020
BROWNSTEIN MJ	12	0.020
BURNS JA	12	0.020
CERAMI A	12	0.020
CHAMBON P	12	0.020
CHANCE B	12	0.020
CHORY J	12	0.020
CLARK GL	12	0.020
CLAYTON RN	12	0.020
CRUTZEN PJ	12	0.020
DEGRADO WF	12	0.020
DERVAN PB	12	0.020
EISENBERG D	12	0.020
EPSTEIN S	12	0.020
FANALE FP	12	0.020
FJELDBO G	12	0.020
FLEXNER S	12	0.020
FOLKMAN J	12	0.020
GARCIA KC	12	0.020
GIBBS CJ	12	0.020
GIORGINI JD	12	0.020
GLOECKLER G	12	0.020
GOLD T	12	0.020
GOLDBERG E	12	0.020
GOLDBERG ED	12	0.020
GOULD SJ	12	0.020
GRAY J	12	0.020
GUDGER EW	12	0.020
HARTLE RE	12	0.020
HEEZEN BC	12	0.020
HELD R	12	0.020
HENDRICKSON WA	12	0.020
HO DD	12	0.020
HOBBS WH	12	0.020
INOUE T	12	0.020
JACKSON DC	12	0.020
JAENISCH R	12	0.020
JOHNSON JR	12	0.020
JORDAN DS	12	0.020
JOUZEL J	12	0.020
JURGENS RF	12	0.020
KAULA WM	12	0.020
KENNEDY D	12	0.020
KETTERLE W	12	0.020
KLEIN J	12	0.020
KOOB GF	12	0.020
KUMAR A	12	0.020
LAHAV M	12	0.020
LEDERER WJ	12	0.020
LETVIN NL	12	0.020
LEVY GS	12	0.020
LI H	12	0.020
LYNCH G	12	0.020
MARDER SR	12	0.020
MARTIN MA	12	0.020
MATHIS D	12	0.020
MAYEWSKI PA	12	0.020
MCLANE MF	12	0.020
MENKIN V	12	0.020
MILLER J	12	0.020
MOONEY HA	12	0.020
MORGAN JW	12	0.020
MORRIS RV	12	0.020
MURRAY AW	12	0.020
MYERS RD	12	0.020
NAKAMURA M	12	0.020
NOLLER HF	12	0.020
NOWELL PC	12	0.020
OGILVIE KW	12	0.020
ORO J	12	0.020
PAULING L	12	0.020
POO MM	12	0.020
PRESSMAN D	12	0.020
RENNE PR	12	0.020
RINE J	12	0.020
ROBINSON AL	12	0.020
ROSSANT J	12	0.020
ROY R	12	0.020
SAR M	12	0.020
SARNGADHARAN MG	12	0.020
SCHELLER RH	12	0.020
SEEGMILLER JE	12	0.020
SEIFF A	12	0.020
SHANK CV	12	0.020
SHEPARD FP	12	0.020
SIMON MI	12	0.020
SIMPSON ME	12	0.020
SKOLNICK P	12	0.020
SLADE MA	12	0.020
SLAMON DJ	12	0.020
SMITH JA	12	0.020
SMITH MD	12	0.020
STUMPF WE	12	0.020
SZENTGYORGYI A	12	0.020
TAKAHASHI H	12	0.020
TANZI RE	12	0.020
THOMPSON MJ	12	0.020
TOMKINS GM	12	0.020
TOWE KM	12	0.020
VALENSTEIN ES	12	0.020
VANDEWOUDE GF	12	0.020
WALKER RJ	12	0.020
WANG W	12	0.020
WEINBERG RA	12	0.020
WEINSTEIN IB	12	0.020
WEISSMAN IL	12	0.020
WEST RA	12	0.020
WITTE ON	12	0.020
XU J	12	0.020
YAMAMOTO T	12	0.020
YANOFSKY C	12	0.020
ZINKERNAGEL RM	12	0.020
ALLAN JS	11	0.019
ALT FW	11	0.019
ANDERSON EC	11	0.019
ANDERSON RM	11	0.019
ANDREAE MO	11	0.019
APPELLA E	11	0.019
AVOURIS P	11	0.019
BARONDES SH	11	0.019
BAUER LA	11	0.019
BERTAUX JL	11	0.019
BOGERT MT	11	0.019
BORK P	11	0.019
BOYER SH	11	0.019
BRADY RO	11	0.019
BRENNER MB	11	0.019
BROWN RA	11	0.019
CARLSON AJ	11	0.019
CATTERALL WA	11	0.019
CHAPMAN CR	11	0.019
CHASE SC	11	0.019
CHEN L	11	0.019
CHEN M	11	0.019
CHOI DW	11	0.019
CHU S	11	0.019
CHUBB TA	11	0.019
CLOUD PE	11	0.019
COMMONER B	11	0.019
COX DR	11	0.019
DAHLBERG JE	11	0.019
DALLAFAVERA R	11	0.019
DAVIS MM	11	0.019
DAVIS RE	11	0.019
DEMENT WC	11	0.019
DIAMOND JM	11	0.019
DIXIT VM	11	0.019
DOWLING JE	11	0.019
ECKERT R	11	0.019
EISENBUD M	11	0.019
ESPOSITO LW	11	0.019
FAHEY DW	11	0.019
