Authors	records	% of 23870
SCHELLER RH	10	0.042
SEPKOSKI JJ	10	0.042
SHABANOWITZ J	10	0.042
SHANK CV	10	0.042
SHAPIRO L	10	0.042
SHOEMAKER EM	10	0.042
SLADE MA	10	0.042
STROUD RM	10	0.042
SULLIVAN R	10	0.042
SWISHER CC	10	0.042
TANAKA T	10	0.042
TESSIER-LAVIGNE M	10	0.042
THOMAS P	10	0.042
THOMPSON LG	10	0.042
THORNER J	10	0.042
TONEGAWA S	10	0.042
WARREN WS	10	0.042
WEINTRAUB H	10	0.042
WEISS RA	10	0.042
WEISSENBACH J	10	0.042
XU J	10	0.042
YAMAMOTO KR	10	0.042
ZETTL A	10	0.042
ABELSON J	9	0.038
ANDERSON DL	9	0.038
ANDERSON PW	9	0.038
BANFIELD JF	9	0.038
BARD AJ	9	0.038
BAUMEISTER W	9	0.038
BEACHY PA	9	0.038
BERNER RA	9	0.038
BERTAUX JL	9	0.038
BIRNBAUMER L	9	0.038
BOTSTEIN D	9	0.038
CANTLEY LC	9	0.038
CHAN AC	9	0.038
CHEN JY	9	0.038
CHEN W	9	0.038
CHEN Z	9	0.038
CODINA J	9	0.038
CRUIKSHANK DP	9	0.038
CUNNINGHAM BC	9	0.038
DAI HJ	9	0.038
DAVIS S	9	0.038
DESROSIERS RC	9	0.038
EISEN JA	9	0.038
EISENBERG D	9	0.038
ESPOSITO LW	9	0.038
FALKOW S	9	0.038
FANALE FP	9	0.038
FEELY RA	9	0.038
FEINBERG AP	9	0.038
FELDMAN WC	9	0.038
FLASAR FM	9	0.038
FRANCKE U	9	0.038
GAUTIER D	9	0.038
GEBALLE TH	9	0.038
GERMAIN RN	9	0.038
GETZOFF ED	9	0.038
GHOSH A	9	0.038
GIBBS RA	9	0.038
GOFF SP	9	0.038
GOLOMBEK MP	9	0.038
GOODMAN HM	9	0.038
GORDON JI	9	0.038
GREEN MR	9	0.038
GRINVALD A	9	0.038
GROOPMAN JE	9	0.038
GUPTA S	9	0.038
HANSEN J	9	0.038
HARTL FU	9	0.038
HAZEN RM	9	0.038
HONJO T	9	0.038
HUANG J	9	0.038
IP WH	9	0.038
ISRAELACHVILI JN	9	0.038
IYENGAR R	9	0.038
JACKSON JBC	9	0.038
JOHNSON D	9	0.038
JOHNSON J	9	0.038
JOHNSTON D	9	0.038
JOSEPHS SF	9	0.038
KANAGAWA O	9	0.038
KHURANA KK	9	0.038
KIM J	9	0.038
KOBAYASHI S	9	0.038
KORSMEYER SJ	9	0.038
LANDMAN U	9	0.038
LEE WH	9	0.038
LITTMAN DR	9	0.038
LOEWENSTEIN M	9	0.038
MA J	9	0.038
MADSEN MB	9	0.038
MCDONALD FB	9	0.038
MEECH KJ	9	0.038
MEYEROWITZ EM	9	0.038
MILLER C	9	0.038
MODLIN RL	9	0.038
MONTAGNIER L	9	0.038
MORTON CC	9	0.038
MURRAY AW	9	0.038
NABEL GJ	9	0.038
NAKAMURA S	9	0.038
NAKAYAMA K	9	0.038
NESS NF	9	0.038
NEUKUM G	9	0.038
NUSSENZWEIG MC	9	0.038
NUSSENZWEIG RS	9	0.038
OLSON EN	9	0.038
OMALLEY BW	9	0.038
PACE NR	9	0.038
PAPAS TS	9	0.038
PERRY JW	9	0.038
POREDA RJ	9	0.038
RAMESH R	9	0.038
RAUSCHER FJ	9	0.038
RAVETCH JV	9	0.038
REINHERZ EL	9	0.038
ROEDER RG	9	0.038
ROELOF EC	9	0.038
ROMANOWICZ B	9	0.038
ROSS J	9	0.038
RUBIE DC	9	0.038
RUDDLE FH	9	0.038
SAILOR MJ	9	0.038
SANDEL BR	9	0.038
SATO H	9	0.038
SCHELL J	9	0.038
SCHON JH	9	0.038
SEIFF A	9	0.038
SELKOE DJ	9	0.038
SHAPIRO II	9	0.038
SHEN ZX	9	0.038
SKOLNICK P	9	0.038
SMITH AB	9	0.038
SMITH RG	9	0.038
SMITH SD	9	0.038
SQUIRE LR	9	0.038
STEITZ JA	9	0.038
STROBEL DF	9	0.038
STRYKER MP	9	0.038
SUBRAMANIAN MA	9	0.038
SUZUKI A	9	0.038
SUZUKI K	9	0.038
TAINER JA	9	0.038
TAKAHASHI H	9	0.038
TANAKA N	9	0.038
THOMAS G	9	0.038
TUCKER CJ	9	0.038
VARSHAVSKY A	9	0.038
WAGNER G	9	0.038
WAITE JH	9	0.038
WEIGEL D	9	0.038
WELSH MJ	9	0.038
WHETTEN RL	9	0.038
WINELAND DJ	9	0.038
WINOGRAD IJ	9	0.038
WU H	9	0.038
YAMAMOTO T	9	0.038
YATANI A	9	0.038
YELLE RV	9	0.038
YEN A	9	0.038
YOUNG RE	9	0.038
ZASADZINSKI JA	9	0.038
AEPPLI G	8	0.034
ALLIS CD	8	0.034
ALVAREZ W	8	0.034
ANDERS E	8	0.034
ARAVIND L	8	0.034
ARPIGNY C	8	0.034
BARRESINOUSSI F	8	0.034
BATLOGG B	8	0.034
BAUGHMAN RH	8	0.034
BEAUDOIN RL	8	0.034
BETZ H	8	0.034
BLACK IB	8	0.034
BRIGGS DEG	8	0.034
BROECKER WS	8	0.034
BURNASHEV N	8	0.034
BUTLER A	8	0.034
CAMPBELL KP	8	0.034
CANTOR CR	8	0.034
CAPASSO F	8	0.034
CAREW TJ	8	0.034
CARRINGTON M	8	0.034
CASTLEMAN AW	8	0.034
CESS RD	8	0.034
CHAN KR	8	0.034
CHMELKA BF	8	0.034
CHUA NH	8	0.034
CLARK SC	8	0.034
CLARKE JT	8	0.034
CLAVERIE JM	8	0.034
COLLIER RJ	8	0.034
CROVISIER J	8	0.034
DAVIS AM	8	0.034
DEISENHOFER J	8	0.034
DESCH MD	8	0.034
DESHAIES RJ	8	0.034
DESIMONE R	8	0.034
DINARELLO CA	8	0.034
DOOLITTLE RF	8	0.034
DOUDNA JA	8	0.034
EHRLICH PR	8	0.034
ELACHI C	8	0.034
FAY FS	8	0.034
FLETTERICK RJ	8	0.034
FORD PG	8	0.034
FRITH CD	8	0.034
GAJDUSEK DC	8	0.034
GANETZKY B	8	0.034
GLADSTONE GR	8	0.034
GOEDERT JJ	8	0.034
GOODMAN DW	8	0.034
GOULD SJ	8	0.034
GREEN DR	8	0.034
GURNEY ME	8	0.034
GURNIS M	8	0.034
HABER E	8	0.034
HALL A	8	0.034
HAMER DH	8	0.034
HAMILTON DC	8	0.034
HARRISON SC	8	0.034
HAWKINS RD	8	0.034
HILLIS DM	8	0.034
HUANG Y	8	0.034
HUBBELL WL	8	0.034
HUBER R	8	0.034
HULTGREN SJ	8	0.034
INOUE T	8	0.034
JAFFE HW	8	0.034
JAN LY	8	0.034
JAN YN	8	0.034
JOHNSON GL	8	0.034
JONES L	8	0.034
JURGENS RF	8	0.034
KAISER ML	8	0.034
KANKI PJ	8	0.034
KHOURY G	8	0.034
KIM S	8	0.034
KIRSCHNER MW	8	0.034
KIRSCHVINK JL	8	0.034
KIVELSON MG	8	0.034
KLINGELHOFER G	8	0.034
KOUWENHOVEN LP	8	0.034
LANE AL	8	0.034
LANGEVIN Y	8	0.034
LANZAVECCHIA A	8	0.034
LAWTON JH	8	0.034
LEE DC	8	0.034
LI L	8	0.034
LIEBERMANN RC	8	0.034
LIN JJ	8	0.034
LIN RP	8	0.034
LOCKHART DJ	8	0.034
LOCKSLEY RM	8	0.034
LYNCH G	8	0.034
MACIAG T	8	0.034
MALENKA RC	8	0.034
MARKHAM PD	8	0.034
MARTIENSSEN RA	8	0.034
MARTIN TZ	8	0.034
MAURICE S	8	0.034
MCEWEN A	8	0.034
MEANS AR	8	0.034
MIKI T	8	0.034
MIKOSHIBA K	8	0.034
MISHKIN M	8	0.034
MOONEY HA	8	0.034
MUHLEMAN DO	8	0.034
