Authors	records	% of 3907
BEHARI S	24	0.614
BELLETTINI G	24	0.614
BELLINGER J	24	0.614
BENJAMIN D	24	0.614
BERETVAS A	24	0.614
BERINGER J	24	0.614
BHATTI A	24	0.614
BINKLEY M	24	0.614
BISELLO D	24	0.614
BIZJAK I	24	0.614
BLAIR RE	24	0.614
BLOCKER C	24	0.614
BLUMENFELD B	24	0.614
BOCCI A	24	0.614
BODEK A	24	0.614
BOISVERT V	24	0.614
BOLLA G	24	0.614
BORTOLETTO D	24	0.614
BOUDREAU J	24	0.614
BOVEIA A	24	0.614
BRAU B	24	0.614
BRIGLIADORI L	24	0.614
BROMBERG C	24	0.614
BRUBAKER E	24	0.614
BUDD HS	24	0.614
BUDD S	24	0.614
BURKE S	24	0.614
BURKETT K	24	0.614
BUSETTO G	24	0.614
BUSSEY P	24	0.614
BUZATU A	24	0.614
BYRUM KL	24	0.614
CABRERA S	24	0.614
CAMPANELLI M	24	0.614
CAMPBELL M	24	0.614
CANELLI F	24	0.614
CANEPA A	24	0.614
CARLSMITH D	24	0.614
CAROSI R	24	0.614
CARRILLO S	24	0.614
CARRON S	24	0.614
CASAL B	24	0.614
CASARSA M	24	0.614
CASTRO A	24	0.614
CATASTINI P	24	0.614
CAUZ D	24	0.614
CAVALLI-SFORZA M	24	0.614
CERRI A	24	0.614
CERRITO L	24	0.614
CHANG SH	24	0.614
CHEN X	24	0.614
CHEN YC	24	0.614
CHERTOK M	24	0.614
CHIARELLI G	24	0.614
CHLACHIDZE G	24	0.614
CHLEBANA F	24	0.614
CHO K	24	0.614
CHOKHELI D	24	0.614
CHOU JP	24	0.614
CHOUDALAKIS G	24	0.614
CHUANG SH	24	0.614
CHUNG K	24	0.614
CHUNG WH	24	0.614
CHUNG YS	24	0.614
CIOBANU CI	24	0.614
CIOCCI MA	24	0.614
CLARK A	24	0.614
COMPOSTELLA G	24	0.614
CONVERY ME	24	0.614
CONWAY J	24	0.614
COPIC K	24	0.614
CORDELLI M	24	0.614
CORTIANA G	24	0.614
CRESCIOLI F	24	0.614
CUEVAS J	24	0.614
CULBERTSON R	24	0.614
CULLY JC	24	0.614
D'ONOFRIO M	24	0.614
DAGENHART D	24	0.614
DAVIES T	24	0.614
DEISHER A	24	0.614
DELL'ORSO M	24	0.614
DEMORTIER L	24	0.614
DENG J	24	0.614
DENINNO M	24	0.614
DERWENT PF	24	0.614
