Authors	records	% of 15380
PARK SH	11	0.072
PETKOVIC D	11	0.072
PTASINSKI KJ	11	0.072
ROWSHANZAMIR S	11	0.072
SHARMA A	11	0.072
SHI Y	11	0.072
SIANO P	11	0.072
SMITH R	11	0.072
SUN Q	11	0.072
SZARGUT J	11	0.072
SZKLO A	11	0.072
USON S	11	0.072
VAGLIECO BM	11	0.072
WANG M	11	0.072
WU J	11	0.072
WU Q	11	0.072
XU J	11	0.072
YAO Y	11	0.072
ZHANG BJ	11	0.072
ZHANG GQ	11	0.072
ZHANG JH	11	0.072
ZHANG YH	11	0.072
ZHANG YN	11	0.072
ZHAO XL	11	0.072
ALWI SRW	10	0.065
ARAI N	10	0.065
ARISTOV YI	10	0.065
BAHEL V	10	0.065
BARDOW A	10	0.065
BLUMBERGA D	10	0.065
CHAN SH	10	0.065
CHEN K	10	0.065
CHEN ZY	10	0.065
CHENG CH	10	0.065
CHO HH	10	0.065
COLMENAR-SANTOS A	10	0.065
DRISS Z	10	0.065
FRANGOPOULOS CA	10	0.065
GAO J	10	0.065
GHONIEM AF	10	0.065
GOKON N	10	0.065
GOKTUN S	10	0.065
HOU J	10	0.065
HU XS	10	0.065
HU Y	10	0.065
JAFARMADAR S	10	0.065
JEGUIRIM M	10	0.065
JURADO F	10	0.065
KABEEL AE	10	0.065
KASHIWAGI T	10	0.065
KIM SD	10	0.065
KIM SS	10	0.065
KOUSKSOU T	10	0.065
KRAVANJA Z	10	0.065
LI JQ	10	0.065
LI SJ	10	0.065
LI YX	10	0.065
LIU D	10	0.065
LU XC	10	0.065
MA L	10	0.065
MARDANI A	10	0.065
MORANDIN M	10	0.065
NEALE JR	10	0.065
NEMITALLAH MA	10	0.065
NI WD	10	0.065
NIU DX	10	0.065
NIU WJ	10	0.065
PANJESHAHI MH	10	0.065
PANTOS M	10	0.065
PIACENTINO A	10	0.065
PIEROBON L	10	0.065
PIQUERAS P	10	0.065
SAHA BB	10	0.065
SANCHEZ M	10	0.065
SCHIPPER L	10	0.065
SERRA LM	10	0.065
SHARMA VC	10	0.065
SONG Y	10	0.065
URI ND	10	0.065
WOREK WM	10	0.065
WU JH	10	0.065
WU Y	10	0.065
YANG B	10	0.065
YANG HP	10	0.065
YANG M	10	0.065
YANG SY	10	0.065
YANG X	10	0.065
YAO MF	10	0.065
YE XM	10	0.065
ZHANG K	10	0.065
ZHANG W	10	0.065
ZHANG XY	10	0.065
ZHAO J	10	0.065
ZHAO YJ	10	0.065
ZHENG CG	10	0.065
AKISAWA A	9	0.059
AL-MANSOUR F	9	0.059
ANTONOPOULOS KA	9	0.059
BANERJEE R	9	0.059
BAO W	9	0.059
BIDINI G	9	0.059
BRAMBLEY MR	9	0.059
BRANDT AR	9	0.059
BRUCKNER T	9	0.059
CAMBEL AB	9	0.059
CHEN C	9	0.059
CHEN SL	9	0.059
CHEN W	9	0.059
CHICCO G	9	0.059
CHOI H	9	0.059
CHOI JW	9	0.059
CUI Q	9	0.059
CUI Y	9	0.059
CZARNOWSKA L	9	0.059
DAS S	9	0.059
DE S	9	0.059
DENG KY	9	0.059
DU S	9	0.059
DUAN F	9	0.059
FENG ZK	9	0.059
FERREIRA P	9	0.059
FU JQ	9	0.059
GAO H	9	0.059
GAO WJ	9	0.059
GARCIA A	9	0.059
GIAKOUMIS EG	9	0.059
GLADYSZ P	9	0.059
GUNDERSEN T	9	0.059
HAAS R	9	0.059
HAMMOND GP	9	0.059
HEMMATI R	9	0.059
HUI CW	9	0.059
HUNG TC	9	0.059
JANA AK	9	0.059
KAUSHIK SC	9	0.059
KIM DH	9	0.059
KIM HJ	9	0.059
KIM YM	9	0.059
KUMAR N	9	0.059
KWON OC	9	0.059
LEE CE	9	0.059
LEE SY	9	0.059
LI BD	9	0.059
LI HJ	9	0.059
LI LL	9	0.059
LI MX	9	0.059
LIU HF	9	0.059
LIU JY	9	0.059
LOMBARDI L	9	0.059
LUO XL	9	0.059
MEIER A	9	0.059
MEYERS S	9	0.059
MURUGAN S	9	0.059
NAGARAJAN G	9	0.059
NARINE SS	9	0.059
NAVARRO-ESBRI J	9	0.059
NIAN YL	9	0.059
OBARA S	9	0.059
OH SJ	9	0.059
OMID M	9	0.059
OZDOGAN S	9	0.059
PAO HT	9	0.059
PARIKH J	9	0.059
PARK H	9	0.059
PATEL MK	9	0.059
PENG C	9	0.059
RAMOS V	9	0.059
REN HB	9	0.059
REN JZ	9	0.059
RENTZ O	9	0.059
ROMANO MC	9	0.059
SANJAY	9	0.059
SAYYAADI H	9	0.059
SHAH N	9	0.059
SHI YX	9	0.059
SINGH S	9	0.059
STITOU D	9	0.059
SUN W	9	0.059
TAN RR	9	0.059
TEZUKA T	9	0.059
TOMASGARD A	9	0.059
UCHE J	9	0.059
WANG YQ	9	0.059
WANG ZF	9	0.059
WANG ZH	9	0.059
WANG ZW	9	0.059
WU HW	9	0.059
XU C	9	0.059
XU CG	9	0.059
XU H	9	0.059
XU TF	9	0.059
XU XX	9	0.059
YANG LJ	9	0.059
YANG S	9	0.059
YU J	9	0.059
YU L	9	0.059
YU T	9	0.059
YUAN ZY	9	0.059
ZENG DL	9	0.059
ZHANG JL	9	0.059
ZHANG JY	9	0.059
ZHANG LZ	9	0.059
ZHANG XH	9	0.059
ZHANG YC	9	0.059
ZHENG Y	9	0.059
ZHOU YH	9	0.059
ZHU J	9	0.059
ZHU QX	9	0.059
