Authors	records	% of 4363
ABDULHAYOGLU MA	3	0.069
ACOSTA M	3	0.069
AHMAD M	3	0.069
ALBARRAN P	3	0.069
ALBERT A	3	0.069
AMANCIO DR	3	0.069
ANDREI T	3	0.069
APPIO FP	3	0.069
ARCHAMBAULT E	3	0.069
AYAZ S	3	0.069
BACCINI A	3	0.069
BALL R	3	0.069
BATAGELJ V	3	0.069
BAUER J	3	0.069
BAUIN S	3	0.069
BEAVER DD	3	0.069
BEKELE TM	3	0.069
BERTOLI-BARSOTTI L	3	0.069
BESAGNI D	3	0.069
BIELZA C	3	0.069
BOLLEN J	3	0.069
BRADLEY EL	3	0.069
BRANDLE MP	3	0.069
BRUNK GG	3	0.069
BUTER RK	3	0.069
CACERES P	3	0.069
CALERO-MEDINA C	3	0.069
CALLAERT J	3	0.069
CANO V	3	0.069
CAVACINI A	3	0.069
CAVERO JM	3	0.069
CHAI LH	3	0.069
CHAKRABORTY T	3	0.069
CHANG CP	3	0.069
CHEN J	3	0.069
CHEN SH	3	0.069
CHEN Y	3	0.069
CHEN YF	3	0.069
CHEN YW	3	0.069
CHEN ZL	3	0.069
CHENG Y	3	0.069
CHI PS	3	0.069
CHOI JY	3	0.069
CHOUNG JY	3	0.069
CHUANG KY	3	0.069
CHUBIN DE	3	0.069
CICERO T	3	0.069
COBO MJ	3	0.069
COCCIA M	3	0.069
COH BY	3	0.069
COHEN JE	3	0.069
COINTET JP	3	0.069
CORONADO D	3	0.069
COSTA LD	3	0.069
COZZENS SE	3	0.069
CUNNINGHAM SJ	3	0.069
CZERWON HJ	3	0.069
DAUD A	3	0.069
DAVIS CH	3	0.069
DE LA POTTERIE BV	3	0.069
DE LOOZE MA	3	0.069
DI ZR	3	0.069
DINIZ JAF	3	0.069
DOBROV GM	3	0.069
DOUCET AV	3	0.069
EBRAHIMY S	3	0.069
ESCUDER MML	3	0.069
ESPINOZA M	3	0.069
EVANGELIDIS G	3	0.069
EVANS TS	3	0.069
FALAGAS ME	3	0.069
FAN Y	3	0.069
FANELLI D	3	0.069
FERNANDES JM	3	0.069
FERRANDIZ E	3	0.069
FERREIRA JJ	3	0.069
FIELDS C	3	0.069
FINARDI U	3	0.069
FRAGKIADAKI E	3	0.069
FRANDSEN TF	3	0.069
FURUKAWA T	3	0.069
GAO W	3	0.069
GARCIA-PEREZ MA	3	0.069
GARCIA-ROMERO A	3	0.069
GARCIA-ZORITA C	3	0.069
GAUFFRIAU M	3	0.069
GODIN B	3	0.069
GOMES JANF	3	0.069
GOMEZ J	3	0.069
GONZALEZ-ALBO B	3	0.069
GREENLEE E	3	0.069
GROENEWEGEN P	3	0.069
GU MD	3	0.069
GUERRAS-MARTIN LA	3	0.069
GUILERA G	3	0.069
GUO HC	3	0.069
GUO HN	3	0.069
GUPTA DK	3	0.069
GURNEY K	3	0.069
HADDOW G	3	0.069
HALEVI G	3	0.069
HALLONSTEN O	3	0.069
HAMMARFELT B	3	0.069
HAUSTEIN S	3	0.069
HAVEMANN F	3	0.069
HAYASHI T	3	0.069
HE Y	3	0.069
HEDMAN J	3	0.069
HEINZE T	3	0.069
HELLSTEN I	3	0.069
HEMLIN S	3	0.069
HERRERA F	3	0.069
HICKS D	3	0.069
HO MHC	3	0.069
HORNBOSTEL S	3	0.069
HORTA H	3	0.069
HOU HY	3	0.069
HSIEHCHEN D	3	0.069
HU CP	3	0.069
HU K	3	0.069
HU MC	3	0.069
HUANG C	3	0.069
HUDSON J	3	0.069
HURT CD	3	0.069
HWANG SJ	3	0.069
IBANEZ A	3	0.069
INGLESI-LOTZ R	3	0.069
INHABER H	3	0.069
IVANOVIC D	3	0.069
JARIC I	3	0.069
JENSEN P	3	0.069
JIANG GH	3	0.069
JIN BH	3	0.069
JOKIC M	3	0.069
JONKERS K	3	0.069
KANG J	3	0.069
KAZAKIS NA	3	0.069
KIM B	3	0.069
KIM MC	3	0.069
KIM S	3	0.069
KIVINEN O	3	0.069
KLAIC B	3	0.069
KLAVANS R	3	0.069
KLITKOU A	3	0.069
KOCHEN M	3	0.069
KOENIG MED	3	0.069
