Authors	records	% of 4438
TONG YLL	3	0.068
TOTH LF	3	0.068
TRAUB JF	3	0.068
TROMBA AJ	3	0.068
TULCEA AI	3	0.068
TULCEA CI	3	0.068
TURAN P	3	0.068
TUTTE WT	3	0.068
UHLER HS	3	0.068
ULLMAN JL	3	0.068
UPMEIER H	3	0.068
VARADARAJAN VS	3	0.068
VEECH WA	3	0.068
VICK JW	3	0.068
WALSH B	3	0.068
WANG C	3	0.068
WANG K	3	0.068
WASSERMAN A	3	0.068
WEINBERGER S	3	0.068
WIDDER DV	3	0.068
WILLIAMSON J	3	0.068
WONG JSW	3	0.068
WONG YC	3	0.068
WRIGHT EM	3	0.068
YOUNG GS	3	0.068
ZASSENHAUS H	3	0.068
ZYGMUND A	3	0.068
AANDERAA S	2	0.045
ACZEL J	2	0.045
ADAMS JF	2	0.045
AHARONOV D	2	0.045
AHMAD S	2	0.045
ALBERT AA	2	0.045
ALBERTSON MO	2	0.045
ALEXANDER JP	2	0.045
ALFSEN EM	2	0.045
ALLAN ND	2	0.045
ALLARD WK	2	0.045
ALLENDOERFER CB	2	0.045
AMITSUR SA	2	0.045
ANDERSON DR	2	0.045
ANDERSON MT	2	0.045
ANDREWS JJ	2	0.045
ANH NH	2	0.045
ANTONELLI PL	2	0.045
ARAPURA D	2	0.045
ARENS R	2	0.045
ARKOWITZ M	2	0.045
ARON RM	2	0.045
ARTHUR J	2	0.045
ASCHBACHER M	2	0.045
ASIMOV D	2	0.045
ASKEY R	2	0.045
ASPLUND E	2	0.045
ASSADI AH	2	0.045
ATIYAH MF	2	0.045
ATKINSON FV	2	0.045
BABBITT DG	2	0.045
BAILY WL	2	0.045
BAOUENDI MS	2	0.045
BARANKIN EW	2	0.045
BARRATT MG	2	0.045
BARROW DL	2	0.045
BATES GE	2	0.045
BATTLE J	2	0.045
BAUM LE	2	0.045
BAUM PF	2	0.045
BAUMERT L	2	0.045
BAUMERT LD	2	0.045
BEAR HS	2	0.045
BECK A	2	0.045
BECKER JC	2	0.045
BEDFORD E	2	0.045
BEGLE EG	2	0.045
BELL S	2	0.045
BENDER EA	2	0.045
BENISRAEL A	2	0.045
BERG ID	2	0.045
BERGER MA	2	0.045
BESTVINA M	2	0.045
BIRKHOFF G	2	0.045
BISHOP E	2	0.045
BIXBY RE	2	0.045
BLAKLEY GR	2	0.045
BLOCH AM	2	0.045
BLOOM CO	2	0.045
BOCHNAK J	2	0.045
BOGDANOWICZ WM	2	0.045
BOJANIC R	2	0.045
BRAGG LR	2	0.045
BRAUER G	2	0.045
BRENDLE S	2	0.045
BRENNER JL	2	0.045
BREUSCH R	2	0.045
BROTHERS JE	2	0.045
BROWN HI	2	0.045
BROWN LG	2	0.045
BROWN M	2	0.045
BRUCK RE	2	0.045
BRUMFIEL G	2	0.045
BRYANT J	2	0.045
BUCK RC	2	0.045
BUMP D	2	0.045
BURGER M	2	0.045
BURGHELE D	2	0.045
BURKHOLDER DL	2	0.045
BYRNES CI	2	0.045
CANTRELL JC	2	0.045
CARTIER P	2	0.045
CHANG SYA	2	0.045
CHANG T	2	0.045
CHARTRAND G	2	0.045
CHATLAND H	2	0.045
CHENEY EW	2	0.045
CHOW SN	2	0.045
CHRIST M	2	0.045
CHUI CK	2	0.045
CHURCH PT	2	0.045
CLARK DN	2	0.045
CODDINGTON EA	2	0.045
COFFMAN CV	2	0.045
COHEN F	2	0.045
COHEN IS	2	0.045
COHN H	2	0.045
COLTON D	2	0.045
CONLON L	2	0.045
CONNES A	2	0.045
CONNETT WC	2	0.045
CORDOBA A	2	0.045
CORNER ALS	2	0.045
COSSEY J	2	0.045
COWLING VF	2	0.045
CRANDALL MG	2	0.045
CSORGO M	2	0.045
CURTIS M	2	0.045
DAHMEN W	2	0.045
DAMON J	2	0.045
DANI SG	2	0.045
DAVERMAN RJ	2	0.045
DAVIS C	2	0.045
DAVIS RL	2	0.045
DE LELLIS C	2	0.045
DEAN DW	2	0.045
DEIFT P	2	0.045
DELALLAVE R	2	0.045
DELEEUW K	2	0.045
DENNIS RK	2	0.045
DETURCK DM	2	0.045
DEUTSCH F	2	0.045
DEVANEY RL	2	0.045
DIEDERICH K	2	0.045
DIESTEL J	2	0.045
DOOB JL	2	0.045
DOSTAL MA	2	0.045
DRASIN D	2	0.045
DRUCKER D	2	0.045
DUNFORD N	2	0.045
DUREN PL	2	0.045
DURFEE WH	2	0.045
DUVALL PF	2	0.045
DWYER TAW	2	0.045
DYER JL	2	0.045
DYER MN	2	0.045
EAGON JA	2	0.045
EBERLEIN WF	2	0.045
EBIN DG	2	0.045
EDWARDS CH	2	0.045
EILENBERG S	2	0.045
EISENBERG E	2	0.045
EKELAND I	2	0.045
ELLIOTT PDTA	2	0.045
ELLIOTT RJ	2	0.045
ELWORTHY KD	2	0.045
ERDELYI A	2	0.045
EWING J	2	0.045
FABES EB	2	0.045
FADELL E	2	0.045
FARIAS AO	2	0.045
FAULKNER JR	2	0.045
FEARNLEY L	2	0.045
FEFERMAN S	2	0.045
FEFFERMAN CL	2	0.045
FEFFERMAN R	2	0.045
FELLER W	2	0.045
FERRAR JC	2	0.045
FERRY S	2	0.045
FIELDS KL	2	0.045
FIFE PC	2	0.045
FISHER S	2	0.045
FITZPATRICK PM	2	0.045
FLANDERS H	2	0.045
FLANIGAN FJ	2	0.045
FLATTO L	2	0.045
FLEISSNER WG	2	0.045
FLOER A	2	0.045
FOGARTY J	2	0.045
FORD C	2	0.045
FORNAESS JE	2	0.045
FOX RH	2	0.045
FRAENKEL AS	2	0.045
FRAENKEL LE	2	0.045
FRAME JS	2	0.045
FRANCIS GK	2	0.045
FREEDMAN DA	2	0.045
FREEDMAN MH	2	0.045
FREILICH G	2	0.045
FRENKEL E	2	0.045
FREYD P	2	0.045
FRIEDBERG S	2	0.045
FRIEDLAND S	2	0.045
FUJII A	2	0.045
FUJITA H	2	0.045
FULTON W	2	0.045
GAMELIN TW	2	0.045
GANGOLLI R	2	0.045
GARLAND H	2	0.045
GARNETT J	2	0.045
GARRETT JW	2	0.045
GARVAN FG	2	0.045
GERARDIN P	2	0.045
GERTH F	2	0.045
GESZTESY F	2	0.045
GETOOR RK	2	0.045
GITLER S	2	0.045
GLASNER M	2	0.045
GOGUEN JA	2	0.045
GOLDBERG W	2	0.045
GOLDSTEIN AA	2	0.045
GOLDSTEIN M	2	0.045
GONG GH	2	0.045
GOODEARL KR	2	0.045
GOODMAN AW	2	0.045
GORENSTEIN D	2	0.045
GORLICH E	2	0.045
GOSS D	2	0.045
GOWERS WT	2	0.045
GRAVES W	2	0.045
GRAY A	2	0.045
GRAY JW	2	0.045
GREATHOUSE C	2	0.045
GREEN EL	2	0.045
GREENSPAN D	2	0.045
GRIESS RL	2	0.045
GRIMM LJ	2	0.045
GROMOLL D	2	0.045
GROMOV M	2	0.045
GROSSER S	2	0.045
GROVE VG	2	0.045
GUILLEMI V	2	0.045
GUILLEMIN V	2	0.045
GUILLEMIN VW	2	0.045
GUPTA CP	2	0.045
