Authors	records	% of 8837
SHEPPARD SE	7	0.079
SJOGREN B	7	0.079
STEPHENS HN	7	0.079
UREY HC	7	0.079
WHITE EC	7	0.079
WHITTEMORE CF	7	0.079
WOODMAN AG	7	0.079
ANDERSON CT	6	0.068
ANDREWS DH	6	0.068
AUCHY G	6	0.068
BAXTER WP	6	0.068
BENNETT CW	6	0.068
BLANCHARD AA	6	0.068
BLASDALE WC	6	0.068
BLUM W	6	0.068
BRALEY SA	6	0.068
BRAUN G	6	0.068
BROWN RE	6	0.068
BRUNEL RF	6	0.068
BULLARD RH	6	0.068
CALINGAERT G	6	0.068
CHATTERJEE NR	6	0.068
CORSON BB	6	0.068
CROSSLEY ML	6	0.068
CUY EJ	6	0.068
DAS GUPTA S	6	0.068
DAVIES ECH	6	0.068
DEMING HG	6	0.068
DOLE M	6	0.068
DUBOIS WL	6	0.068
DUDLEY WL	6	0.068
DUNLAP FL	6	0.068
FELSING WA	6	0.068
FERGUSON JB	6	0.068
FOSTER W	6	0.068
FREED S	6	0.068
FRENCH HE	6	0.068
GRAVES SS	6	0.068
HALL RE	6	0.068
HALLER HL	6	0.068
HAMLIN ML	6	0.068
HARDING TS	6	0.068
HARRIS IF	6	0.068
HART EB	6	0.068
HILL EA	6	0.068
HILLEBRAND WF	6	0.068
HOMBERGER AW	6	0.068
HOSTETTER JC	6	0.068
JACKSON EL	6	0.068
JACOBSON RA	6	0.068
KELLEY KK	6	0.068
KNOWLES HB	6	0.068
KOHMANN EF	6	0.068
KRAUSKOPF FC	6	0.068
KUENTZEL WE	6	0.068
KYRIAKIDES LP	6	0.068
LAMER VK	6	0.068
LEWIS B	6	0.068
LINK KP	6	0.068
LIVINGSTON RS	6	0.068
MACARTHUR CG	6	0.068
MAIR BJ	6	0.068
MARDEN JW	6	0.068
MEYERS CH	6	0.068
MIDGLEY T	6	0.068
MIKESKA LA	6	0.068
MUNSON LS	6	0.068
OGBURN SC	6	0.068
OLSON AR	6	0.068
PAINE HS	6	0.068
PALMER CS	6	0.068
PEARCE JN	6	0.068
PLAISANCE GP	6	0.068
REDFIELD HW	6	0.068
RICE GP	6	0.068
RUPERT FF	6	0.068
SCHOEPFLE CS	6	0.068
SCHUMACHER EE	6	0.068
SEARS GW	6	0.068
SHERRILL ML	6	0.068
SHIPLEY JW	6	0.068
SKINNER GS	6	0.068
SMITH GBL	6	0.068
SNELL JF	6	0.068
SPEAR EB	6	0.068
STOKES HN	6	0.068
SWIFT EH	6	0.068
TAYLOR CA	6	0.068
TAYLOR NW	6	0.068
TUCKER SA	6	0.068
VEITCH FP	6	0.068
VILLARS DS	6	0.068
WHELEN MS	6	0.068
WHERRY ET	6	0.068
WHITE GF	6	0.068
WILLAMAN JJ	6	0.068
WILSON JA	6	0.068
ASTON JG	5	0.057
BARRY F	5	0.057
BASS LW	5	0.057
BASTERFIELD S	5	0.057
BEGGS SA	5	0.057
BENEDICT SR	5	0.057
BERLINER JFT	5	0.057
BICHOWSKY FRV	5	0.057
BINGHAM EC	5	0.057
BLAIR JS	5	0.057
BLAKE JC	5	0.057
BLATT AH	5	0.057
BONNER WD	5	0.057
BRANN A	5	0.057
BREWSTER CM	5	0.057
BRIDGEMAN OC	5	0.057
BUEHRER TF	5	0.057
CADY HP	5	0.057
CARTER NM	5	0.057
CARTLEDGE GH	5	0.057
CASE FH	5	0.057
CHADWELL HM	5	0.057
CHAMBERS VJ	5	0.057
COFFMAN DD	5	0.057
CRAMPTON CA	5	0.057
CRIST RH	5	0.057
CUTHBERTSON AC	5	0.057
DEAN RS	5	0.057
DOVER MV	5	0.057
DUFFORD RT	5	0.057
EMMETT AD	5	0.057
EVANS WV	5	0.057
EWING WW	5	0.057
FERGUSON AL	5	0.057
FOGG HC	5	0.057
FOULK CW	5	0.057
GARARD ID	5	0.057
GARDNER JH	5	0.057
GERMANN AFO	5	0.057
GORE HC	5	0.057
GUEST HH	5	0.057
GUHA PC	5	0.057
HAGEMAN AM	5	0.057
HALE CF	5	0.057
HALL D	5	0.057
HAMMETT LP	5	0.057
HARRIS BR	5	0.057
HARTMANN ML	5	0.057
HAUSER CR	5	0.057
HEISIG GB	5	0.057
HENNE AL	5	0.057
HESSLER JC	5	0.057
HIBBEN JH	5	0.057
HINDS JID	5	0.057
HOEL AB	5	0.057
HOFFMAN A	5	0.057
HOPKINS HH	5	0.057
HUFFMAN HM	5	0.057
HUGGINS ML	5	0.057
HYDE JF	5	0.057
KAO CH	5	0.057
KELLEY WP	5	0.057
KIRSCHMAN HD	5	0.057
KNOBEL M	5	0.057
KOELSCH CF	5	0.057
KOLLOCK LG	5	0.057
KRAUSS RB	5	0.057
LAMMERT OM	5	0.057
LEACH AE	5	0.057
LEVINE AA	5	0.057
LEWIS WCM	5	0.057
LOOMIS AG	5	0.057
LYNN EV	5	0.057
MACKAY GMJ	5	0.057
MAIER CG	5	0.057
MATHEWS JA	5	0.057
MAY CE	5	0.057
MCCROSKY CR	5	0.057
MCHARGUE JS	5	0.057
MCLAUGHLIN HM	5	0.057
MCPHERSON W	5	0.057
MEHL RF	5	0.057
MELOCHE CC	5	0.057
MIDDLETON EB	5	0.057
MILAS NA	5	0.057
MILLER EJ	5	0.057
MONROE KP	5	0.057
MORGAN SO	5	0.057
MUSKAT IE	5	0.057
NELSON WL	5	0.057
NICHOLS JB	5	0.057
OESPER RE	5	0.057
OSTERBERG AE	5	0.057
PARKER HC	5	0.057
PARSONS LB	5	0.057
PHIPPS TE	5	0.057
PITTENGER WH	5	0.057
POND FJ	5	0.057
POPOFF S	5	0.057
POWELL SG	5	0.057
PRESCOTT CH	5	0.057
REED RD	5	0.057
REMINGTON RE	5	0.057
RICHARDS JW	5	0.057
RIEGEL ER	5	0.057
ROBERTSON AC	5	0.057
ROBERTSON IW	5	0.057
ROSENSTEIN L	5	0.057
SAMESHIMA J	5	0.057
SAMPEY JR	5	0.057
SCHLESINGER MD	5	0.057
SCHOCH EP	5	0.057
SCOTT AW	5	0.057
SHERRILL MS	5	0.057
SIMONS J	5	0.057
SKAU EL	5	0.057
SMITH CM	5	0.057
SMITH CR	5	0.057
SMITH ER	5	0.057
SMITH LE	5	0.057
SMITH TO	5	0.057
SMITH WR	5	0.057
STAMM AJ	5	0.057
STANLEY WM	5	0.057
STEARN AE	5	0.057
STEVENSON R	5	0.057
STEWART OJ	5	0.057
SWEENEY OR	5	0.057
TAYLOR RS	5	0.057
THOMPSON TG	5	0.057
THOMPSON TJ	5	0.057
THORP L	5	0.057
VLIET EB	5	0.057
WALKER PH	5	0.057
WARREN WH	5	0.057
WEAVER ER	5	0.057
WHITNEY WR	5	0.057
WINTON AL	5	0.057
WISE LE	5	0.057
WOOLLETT GH	5	0.057
WOOSTER CB	5	0.057
YOUNG RC	5	0.057
ALLAN FB	4	0.045
ANDERSON LC	4	0.045
ARVIN JA	4	0.045
ASHDOWN AA	4	0.045
AUSTIN JB	4	0.045
BACKSTROM HLJ	4	0.045
BACON CW	4	0.045
BAILEY CF	4	0.045
BALL TR	4	0.045
BARAB J	4	0.045
BARKENBUS C	4	0.045
BARLOW WE	4	0.045
BARTOW E	4	0.045
