Authors	records	% of 16725
HOU Y	11	0.066
HUANG K	11	0.066
HUANG SM	11	0.066
HUSSAIN Z	11	0.066
ISHITANI R	11	0.066
ITO H	11	0.066
ITO T	11	0.066
JIANG W	11	0.066
JIN CQ	11	0.066
JIN K	11	0.066
JUNG Y	11	0.066
KIM G	11	0.066
KIM HJ	11	0.066
KIM JW	11	0.066
KWON S	11	0.066
LEE MJ	11	0.066
LEE SJ	11	0.066
LEE YS	11	0.066
LI A	11	0.066
LI HB	11	0.066
LI XQ	11	0.066
LI XX	11	0.066
LI YD	11	0.066
LIN L	11	0.066
LIU JF	11	0.066
LIU XL	11	0.066
LIU YF	11	0.066
LIU YL	11	0.066
LIU ZH	11	0.066
MAIER SA	11	0.066
MCCARTHY MI	11	0.066
MIYAZAKI T	11	0.066
MO SK	11	0.066
MUKHERJEE S	11	0.066
OKUDA T	11	0.066
PARK Y	11	0.066
PARKIN SSP	11	0.066
PENG J	11	0.066
PENG Y	11	0.066
PSATY BM	11	0.066
SCHNEIDER C	11	0.066
SCHNEIDER CM	11	0.066
SCIARRINO F	11	0.066
SEKI S	11	0.066
SHARMA A	11	0.066
SHI J	11	0.066
SHI M	11	0.066
SHI W	11	0.066
SONG C	11	0.066
SORANZO N	11	0.066
SOUTHEY MC	11	0.066
SUN L	11	0.066
SUZUKI H	11	0.066
TAKAHASHI A	11	0.066
TAKAHASHI S	11	0.066
TAKEDA H	11	0.066
TANG J	11	0.066
WANG HF	11	0.066
WANG YS	11	0.066
WANG YZ	11	0.066
WU LJ	11	0.066
XU B	11	0.066
XU HX	11	0.066
XU JJ	11	0.066
XU ZY	11	0.066
YANG P	11	0.066
YU HY	11	0.066
YU K	11	0.066
YU X	11	0.066
ZHANG HY	11	0.066
ZHANG JJ	11	0.066
ZHANG JP	11	0.066
ZHANG WH	11	0.066
ZHANG XF	11	0.066
ZHANG XL	11	0.066
ZHANG XQ	11	0.066
ZHAO C	11	0.066
ZHAO M	11	0.066
ZHAO YL	11	0.066
AMINE K	10	0.060
BACK CH	10	0.060
BECK S	10	0.060
BECKMANN R	10	0.060
BIAN G	10	0.060
BONN DA	10	0.060
BOOMSMA DI	10	0.060
BOYD RW	10	0.060
BUEHLER MJ	10	0.060
CALDAS C	10	0.060
CHANG-CLAUDE J	10	0.060
CHEN D	10	0.060
CHEN F	10	0.060
CHEN XJ	10	0.060
CHEN YC	10	0.060
CHEN YP	10	0.060
CHEN ZG	10	0.060
CHEN ZY	10	0.060
CHENG JJ	10	0.060
CHOI J	10	0.060
CHOI JH	10	0.060
DAI S	10	0.060
DAI X	10	0.060
DING H	10	0.060
DONG L	10	0.060
ELEMENTO O	10	0.060
FAN J	10	0.060
FASCHING PA	10	0.060
FRIEND RH	10	0.060
FU L	10	0.060
GAO GF	10	0.060
GAO L	10	0.060
GAO Q	10	0.060
GOVOROV AO	10	0.060
GRALLERT H	10	0.060
GU M	10	0.060
GU Y	10	0.060
HAN S	10	0.060
HAN X	10	0.060
HASHIMOTO K	10	0.060
HAYASHI M	10	0.060
HAYASHI T	10	0.060
HE Q	10	0.060
HELL SW	10	0.060
HONG S	10	0.060
HOSONO H	10	0.060
HOTTENGA JJ	10	0.060
HU XL	10	0.060
HUANG JS	10	0.060
HUNTER DJ	10	0.060
INOUE T	10	0.060
ISHIDA Y	10	0.060
JEONG J	10	0.060
JIANG S	10	0.060
KAGAWA F	10	0.060
KAHONEN M	10	0.060
KANG JH	10	0.060
KIM SK	10	0.060
KIMURA H	10	0.060
KONDO T	10	0.060
KUMAR P	10	0.060
KUTALIK Z	10	0.060
LEE CC	10	0.060
LEE CH	10	0.060
LEE JK	10	0.060
LEE MS	10	0.060
LEMAITRE A	10	0.060
LI CJ	10	0.060
LI DF	10	0.060
LI JM	10	0.060
LI JS	10	0.060
LI LL	10	0.060
LI XH	10	0.060
LI XP	10	0.060
LI XR	10	0.060
LI YP	10	0.060
LIU CH	10	0.060
LIU R	10	0.060
LIU XH	10	0.060
LIU XQ	10	0.060
LIU YC	10	0.060
LOH KP	10	0.060
LOOS RJF	10	0.060
LOU J	10	0.060
LU F	10	0.060
MACDONALD AH	10	0.060
MANGINO M	10	0.060
MASSON G	10	0.060
MATSUMOTO K	10	0.060
MATSUMOTO T	10	0.060
MATSUO K	10	0.060
MULLER A	10	0.060
NAKAJIMA K	10	0.060
OH S	10	0.060
OH SH	10	0.060
PARK K	10	0.060
PARK N	10	0.060
RAFNAR T	10	0.060
SAITO H	10	0.060
SAITO T	10	0.060
SCHLOM DG	10	0.060
SCHMITT T	10	0.060
SCOTT RA	10	0.060
SHARMA S	10	0.060
SHI H	10	0.060
SHIN JH	10	0.060
SHIN S	10	0.060
SNAITH HJ	10	0.060
SONG L	10	0.060
STUART DI	10	0.060
SUN LT	10	0.060
TAKAHASHI N	10	0.060
TAKAHASHI T	10	0.060
TAKEDA K	10	0.060
TAMURA T	10	0.060
TANG Y	10	0.060
TIAN J	10	0.060
VITART V	10	0.060
WANG CC	10	0.060
WANG JP	10	0.060
WANG QH	10	0.060
WANG WH	10	0.060
WANG WQ	10	0.060
WANG WY	10	0.060
WANG XB	10	0.060
WANG XC	10	0.060
WANG ZH	10	0.060
WU JY	10	0.060
XIAO X	10	0.060
XU F	10	0.060
XU JS	10	0.060
XU W	10	0.060
YABASHI M	10	0.060
YANG CH	10	0.060
YANG HY	10	0.060
YANG WL	10	0.060
YANG XJ	10	0.060
YAO W	10	0.060
YEAGER M	10	0.060
YIN P	10	0.060
ZHANG DY	10	0.060
ZHANG HF	10	0.060
ZHANG LL	10	0.060
ZHANG WX	10	0.060
ZHANG XH	10	0.060
ZHANG ZJ	10	0.060
ZHAO WJ	10	0.060
ZHOU HL	10	0.060
ZHU LY	10	0.060
ZHU X	10	0.060
AEPPLI G	9	0.054
AKIRA S	9	0.054
ALEXANDROV LB	9	0.054
BAEK SH	9	0.054
BAHRAMY MS	9	0.054
BAKER D	9	0.054
BECKER T	9	0.054
BELLAICHE L	9	0.054
BERNDT SI	9	0.054
BOSTEDT C	9	0.054
BRENNAN P	9	0.054
CAO XT	9	0.054
CASANOVA F	9	0.054
CERULLO G	9	0.054
CHA S	9	0.054
CHEN HL	9	0.054
CHEN JW	9	0.054
CHEN YY	9	0.054
CHENG Y	9	0.054
CHEONG SW	9	0.054
CHOI S	9	0.054
CHU JH	9	0.054
CIAIS P	9	0.054
COOPER A	9	0.054
CUI J	9	0.054
DEDOUSSIS G	9	0.054
DING F	9	0.054
DING Q	9	0.054
DONG XL	9	0.054
EASTON DF	9	0.054
EGGLETON BJ	9	0.054
EOM CB	9	0.054
FAN SH	9	0.054
FAN X	9	0.054
FAN Y	9	0.054
FARRER I	9	0.054
FISCHER P	9	0.054
FLAVELL RA	9	0.054
FREELAND JW	9	0.054
GHOSH S	9	0.054
GUO JH	9	0.054
GUPTA A	9	0.054
GUPTA S	9	0.054
HAN B	9	0.054
HAN J	9	0.054
HE SL	9	0.054
HENRISSAT B	9	0.054
HILLENBRAND R	9	0.054
HINDS DA	9	0.054
HIRATA A	9	0.054
HOFFMANN P	9	0.054
HOFLING S	9	0.054
HONE J	9	0.054
HOPPER JL	9	0.054
HU D	9	0.054
HU L	9	0.054
HU P	9	0.054
HU ZB	9	0.054
HUANG Q	9	0.054
HUANG XH	9	0.054
HUANG YL	9	0.054
HUESO LE	9	0.054
HUNG MC	9	0.054
IKEDA M	9	0.054
ITO Y	9	0.054
IVAN C	9	0.054
JELEZKO F	9	0.054
JIA L	9	0.054
JIANG Z	9	0.054
JIN CH	9	0.054
JUNG S	9	0.054
KATAOKA K	9	0.054
KERN K	9	0.054
KIM B	9	0.054
KIM HY	9	0.054
KIM MJ	9	0.054
KIM WY	9	0.054
KIM YK	9	0.054
KIVSHAR YS	9	0.054
KOBAYASHI M	9	0.054
KOBAYASHI Y	9	0.054
KOMATSU M	9	0.054
LAMBRECHTS D	9	0.054
LANGER R	9	0.054
LEE A	9	0.054
LEE KH	9	0.054
LEVY D	9	0.054
LI JH	9	0.054
LI JT	9	0.054
LI JX	9	0.054
LI SH	9	0.054
LI XB	9	0.054
LI XM	9	0.054
LI YM	9	0.054
LI YR	9	0.054
LI ZG	9	0.054
LIANG Z	9	0.054
LIM J	9	0.054
LIN YC	9	0.054
LIU GD	9	0.054
LIU JZ	9	0.054
LIU SY	9	0.054
LIU XG	9	0.054
LIU XM	9	0.054
LIU YS	9	0.054
LIU ZX	9	0.054
LOPEZ-BERESTEIN G	9	0.054
LUO J	9	0.054
MA B	9	0.054
MA X	9	0.054
MA XC	9	0.054
MARTIN S	9	0.054
MCINNES EJL	9	0.054
MEYER E	9	0.054
MEYER M	9	0.054
MIAO F	9	0.054
MIYAKE K	9	0.054
MORRIS AP	9	0.054
MULLER DA	9	0.054
MULLER M	9	0.054
NIELSEN J	9	0.054
NOLTE S	9	0.054
NORTH KE	9	0.054
OHNO H	9	0.054
ONO T	9	0.054
PARK HS	9	0.054
PARK JY	9	0.054
PARK SH	9	0.054
PARK SJ	9	0.054
PEDERSEN O	9	0.054
PENNYCOOK SJ	9	0.054
PEROLA M	9	0.054
PLENIO MB	9	0.054
QIN J	9	0.054
RAPPSILBER J	9	0.054
RIDKER PM	9	0.054
RITCHIE RO	9	0.054
SHI X	9	0.054
SHIBATA T	9	0.054
SHIMIZU T	9	0.054
SHIN J	9	0.054
SINGH A	9	0.054
SONG H	9	0.054
STRATTON MR	9	0.054
STRAUCH K	9	0.054
STROCOV VN	9	0.054
SU D	9	0.054
SUN LD	9	0.054
SUN XY	9	0.054
SUN YH	9	0.054
SUN ZH	9	0.054
SUZUKI M	9	0.054
TAN P	9	0.054
TANG C	9	0.054
TEUMER A	9	0.054
UCHIDA S	9	0.054
WAGNER M	9	0.054
WANG CS	9	0.054
WANG HT	9	0.054
WANG JX	9	0.054
WANG LH	9	0.054
WANG SM	9	0.054
WANG YM	9	0.054
WANG YP	9	0.054
WEI Q	9	0.054
WEN HH	9	0.054
WHEELER DA	9	0.054
WHITE MA	9	0.054
WONG TY	9	0.054
WRIGHT AF	9	0.054
WU JJ	9	0.054
WU XF	9	0.054
XIAO M	9	0.054
XIE J	9	0.054
XIONG Y	9	0.054
XU S	9	0.054
XU XD	9	0.054
XU YM	9	0.054
XU ZH	9	0.054
XUE Y	9	0.054
YAMADA H	9	0.054
YAMADA K	9	0.054
YAMAGUCHI Y	9	0.054
YANG SY	9	0.054
YAO Y	9	0.054
YI J	9	0.054
YI M	9	0.054
YIN J	9	0.054
YOON JH	9	0.054
YOSHIDA Y	9	0.054
YU R	9	0.054
YU S	9	0.054
YU XQ	9	0.054
YUAN Y	9	0.054
ZEGGINI E	9	0.054
ZHANG DH	9	0.054
ZHANG HM	9	0.054
ZHANG HX	9	0.054
ZHANG JF	9	0.054
ZHANG JX	9	0.054
ZHANG WB	9	0.054
ZHANG YP	9	0.054
ZHAO D	9	0.054
ZHAO K	9	0.054
ZHAO XY	9	0.054
ZHOU XJ	9	0.054
ZHU F	9	0.054
ZHU K	9	0.054
ZHU YB	9	0.054
ABE M	8	0.048
ABE T	8	0.048
ADAMS DJ	8	0.048
AGRAWAL A	8	0.048
ANDO K	8	0.048
ARAI S	8	0.048
ARAI Y	8	0.048
BANERJEE R	8	0.048
BANFIELD JF	8	0.048
BARABASI AL	8	0.048
BARTHELEMY A	8	0.048
BECKMANN MW	8	0.048
BELLER M	8	0.048
BENTON R	8	0.048
BLANGERO J	8	0.048
BORRESEN-DALE AL	8	0.048
BRENNER H	8	0.048
BRODERICK P	8	0.048
BRONGERSMA ML	8	0.048
CAO YH	8	0.048
CHA JJ	8	0.048
CHAPMAN HN	8	0.048
CHASMAN DI	8	0.048
CHEN HZ	8	0.048
CHEN LY	8	0.048
CHEN R	8	0.048
CHEN SY	8	0.048
CHEN ZW	8	0.048
CHENG R	8	0.048
CHENG X	8	0.048
CHENG YQ	8	0.048
CHOI C	8	0.048
CHOI I	8	0.048
CHOI SY	8	0.048
CHOI W	8	0.048
CHOI Y	8	0.048
CRESPI A	8	0.048
CRONIN L	8	0.048
DAI Q	8	0.048
DEJANA E	8	0.048
DENG T	8	0.048
DING X	8	0.048
DOBSON CM	8	0.048
DONG M	8	0.048
FACCIO D	8	0.048
FAN Z	8	0.048
FANG XD	8	0.048
FEITOSA MF	8	0.048
FENG Q	8	0.048
FENG YQ	8	0.048
FERNIE AR	8	0.048
FU Q	8	0.048
FUTREAL PA	8	0.048
