Authors	records	% of 66598
PIOT P	17	0.026
POGUE J	17	0.026
POPOVA S	17	0.026
PRESCOTT LF	17	0.026
PURCELL RH	17	0.026
RICHARDS P	17	0.026
ROTHENBACHER D	17	0.026
SHAHRAZ S	17	0.026
SHAIKH MA	17	0.026
SHAW HB	17	0.026
SHOOTER RA	17	0.026
SONEJI S	17	0.026
SPOSATO LA	17	0.026
STEWART GT	17	0.026
TAYLOR A	17	0.026
THOMSON AJ	17	0.026
THRIFT AG	17	0.026
TOBE-GAI R	17	0.026
TRICHOPOULOS D	17	0.026
TURNBULL AC	17	0.026
VANDENBROUCKE JP	17	0.026
WALKER M	17	0.026
WARREN R	17	0.026
WILLS MR	17	0.026
WILSON DC	17	0.026
WOOLF AD	17	0.026
WOOTTON IDP	17	0.026
WRIGHT AD	17	0.026
YANO Y	17	0.026
ZUMLA A	17	0.026
ABBAS KM	16	0.024
AHMED S	16	0.024
AL-ALY Z	16	0.024
ALASFOOR D	16	0.024
ANWARI P	16	0.024
ASSADI R	16	0.024
AVOKPAHO EFGA	16	0.024
BAILEY H	16	0.024
BEEVERS DG	16	0.024
BIGGER JW	16	0.024
BISHOP ES	16	0.024
BLACK DAK	16	0.024
BRAZINOVA A	16	0.024
BROADBENT W	16	0.024
BROSTOFF J	16	0.024
BUTT ZA	16	0.024
CASTELLANI A	16	0.024
CHANARIN I	16	0.024
CHEN ZM	16	0.024
CHICK H	16	0.024
CHOWDHURY R	16	0.024
CHRISTOPHER DJ	16	0.024
CLARKE R	16	0.024
COHEN H	16	0.024
DANESH J	16	0.024
DAS NEVES J	16	0.024
DAVIS A	16	0.024
DAWSON AM	16	0.024
DES JARLAIS DC	16	0.024
DUNCAN BB	16	0.024
EDDLESTON ALWF	16	0.024
EDWARDS G	16	0.024
FENTIMAN IS	16	0.024
FITZMAURICE C	16	0.024
FORBES JF	16	0.024
FRASER TR	16	0.024
GESSNER BD	16	0.024
GIBNEY KB	16	0.024
GIREF AZ	16	0.024
GRANGER CB	16	0.024
GREENE R	16	0.024
GUPTA V	16	0.024
HAMMAMI M	16	0.024
HOLLAND WW	16	0.024
HORDER T	16	0.024
HTET AS	16	0.024
JACOBS PA	16	0.024
JAMES WPT	16	0.024
JONES FA	16	0.024
JOPLIN GF	16	0.024
KEIYORO PN	16	0.024
KINCAIDSMITH P	16	0.024
KYU HH	16	0.024
LAM H	16	0.024
LAMB G	16	0.024
LEWIS A	16	0.024
LOOAREESUWAN S	16	0.024
LYONS RA	16	0.024
MACLAGAN NF	16	0.024
MANSON JE	16	0.024
MATHERS C	16	0.024
MAYOSI BM	16	0.024
MCLAUGHLIN AIG	16	0.024
MEIRIK O	16	0.024
MELROSE DG	16	0.024
MERETOJA TJ	16	0.024
MILLER M	16	0.024
MOHAN V	16	0.024
OGBO FA	16	0.024
OLUSANYA JO	16	0.024
OPIO JN	16	0.024
PANDIAN JD	16	0.024
PARISH HJ	16	0.024
PARISH S	16	0.024
PARKES AS	16	0.024
PATEY DH	16	0.024
POULTER NR	16	0.024
POWLES TJ	16	0.024
PULVERTAFT RJV	16	0.024
PYKE DA	16	0.024
RIBEIRO AL	16	0.024
ROBERTSON JI	16	0.024
RODRIGUEZ A	16	0.024
RUSS S	16	0.024
SELLORS TH	16	0.024
SHARMA R	16	0.024
SHELDON JH	16	0.024
SMITH AC	16	0.024
SMITH T	16	0.024
SNOW RW	16	0.024
STEIN DJ	16	0.024
SUNGUYA BF	16	0.024
TANNER M	16	0.024
TAYLOR C	16	0.024
THRESH JC	16	0.024
TURNER RC	16	0.024
UTHMAN OA	16	0.024
WALKER J	16	0.024
WILKINSON AW	16	0.024
WILLIAMSON RT	16	0.024
WINDECKER S	16	0.024
ZHU J	16	0.024
ZODPEY S	16	0.024
ZUCKERMAN AJ	16	0.024
ABATE KH	15	0.023
AFSHIN A	15	0.023
AKSEER N	15	0.023
ALEMU ZA	15	0.023
ALGRA A	15	0.023
ALSTEAD S	15	0.023
ASAYESH H	15	0.023
BAGSHAWE KD	15	0.023
BAIRD D	15	0.023
BENNETT WH	15	0.023
BEYRER C	15	0.023
BLORE JD	15	0.023
BOOTH CC	15	0.023
BRAININ M	15	0.023
BRAMWELL C	15	0.023
BRIGGS JD	15	0.023
BROWN D	15	0.023
BROWN M	15	0.023
CARRERO JJ	15	0.023
CATT KJ	15	0.023
CHEN HL	15	0.023
CHISUMPA VH	15	0.023
CHRISTOPHERSON JB	15	0.023
CIOBANU LG	15	0.023
CLARK A	15	0.023
COPPEN A	15	0.023
CRUMP JA	15	0.023
DAVIDSON LSP	15	0.023
DAVIES DL	15	0.023
DAVIES M	15	0.023
DELLAVALLE RP	15	0.023
DEWHURST CJ	15	0.023
DOWSETT M	15	0.023
ELBOURNE D	15	0.023
ELWOOD PC	15	0.023
ERSKINE HE	15	0.023
EWART W	15	0.023
FAIRBROTHER RW	15	0.023
FARQUHAR JW	15	0.023
FOULERTON AGR	15	0.023
FOX K	15	0.023
FRANZOSI MG	15	0.023
GEBREHIWOT TT	15	0.023
GONA P	15	0.023
GOUDIE RB	15	0.023
GRAETZ N	15	0.023
GUNNELL D	15	0.023
HAILU GB	15	0.023
HANSSON L	15	0.023
HARRISON GA	15	0.023
HAWKING F	15	0.023
HEREDIA-PI IB	15	0.023
HILL C	15	0.023
HUNT D	15	0.023
HUNTER W	15	0.023
HUTCHINSON J	15	0.023
JONES NF	15	0.023
JUNI P	15	0.023
KAN HD	15	0.023
KATLAMA C	15	0.023
KATZ J	15	0.023
KEKWICK A	15	0.023
KEMP AH	15	0.023
KENNEDY AC	15	0.023
